title,url,date,text
教育部：网传“教育部批准终止286个中外合作办学机构和项目”非最新发布 ,http://edu.people.com.cn/n1/2021/0824/c1006-32205091.html,2021-08-24,"
            	
				
	

	人民网北京8月24日电 近期，网络出现“最新！教育部终止286个中外合作办学机构和项目”等消息，引起社会广泛关注。日前，教育部表示，有媒体在未经核实情况下，将教育部2018、2019年公布的信息以“最新信息”发布，对社会公众造成误导。

	根据《中外合作办学条例》及其实施办法，教育部不断完善中外合作办学退出机制，2018、2019年共依法批准286个中外合作办学机构和项目终止办学，并向公众发布了有关信息。批准终止的机构和项目中，大部分为经中外合作高校自愿协商并主动提出终止办学申请，还有部分存在优质教育资源引进不足、教学质量不高等问题，在教育部开展的中外合作办学评估工作中不达标而终止办学。

	一直以来，教育部不断加强中外合作办学事中事后监管，采取定期评估、年度报告、专项核查等多种措施，规范办学秩序，提升办学水平，推动中外合作办学高质量发展。退出机制是中外合作办学监管工作的重要环节，建立从准入到退出的监管体系，有利于实现中外合作办学提质增效，保障学生权益，提升社会满意度。

                
                (责编：温璐、秦华)
				分享让更多人看到  
			"
民政部会同有关部门依法关停2021年第五批13家非法社会组织网站,http://society.people.com.cn/n1/2021/0817/c1008-32197254.html,2021-08-17,"
            	
				
	

	人民网北京8月17日电 据民政部网站消息，近日，民政部、中央网信办、工业和信息化部深入贯彻落实党中央决策部署，持续发力，精准打击，依法关停了2021年第五批13家非法社会组织网站及其新媒体账号，清除了有关关联网页。

	自今年3月20日进一步打击整治非法社会组织专项行动以来，民政部会同有关部门，依据《中华人民共和国网络安全法》《互联网信息服务管理办法》等有关法律法规，对已取缔的非法社会组织的网站进行排查，分批次关停了43家仍在运营的非法社会组织网站及其开办的微信、微博等新媒体账号，进一步夯实了线下打击整治成果，巩固了线上线下治理闭环。

	此次的关停涉及全国乡镇长联谊会、全国名人书画艺术界联合会、全国政府法律服务联盟、中国保健营养理事会、中国区块链应用研究中心等13家已被取缔的非法社会组织。

	附：2021年第五批被关停网站的13家非法社会组织名单

	1、全国乡镇长联谊会

	2、全国名人书画艺术界联合会

	3、全国政府法律服务联盟

	4、全国高等学校国防教育联盟

	5、全国健康养殖工作委员会

	6、全国生态建设委员会健康安全战略委员会

	7、中国保健营养理事会

	8、中国区块链应用研究中心

	9、中国恒天会跆拳道教育馆

	10、中国功能农业发展联盟

	11、中国富硒产业发展联盟

	12、中国清洁行业服务企业国家等级资质评定中心

	13、清洗行业技术能力鉴定指导中心

                
                (责编：温璐、秦华)
				分享让更多人看到  
			"
湖北襄阳南漳13名驴友遇难？警方辟谣,http://society.people.com.cn/n1/2021/0817/c1008-32196029.html,2021-08-17,"
            	
				
	人民网北京8月17日电 （孝金波、周静圆）近日，在短视频平台上出现了一条带有“13人在南漳遇难”文字的视频，引发网民关注。8月16日，经湖北省襄阳市南漳县警方核查，该信息不实。

	

	记者从湖北襄阳网警官微获悉，8月14日22时，湖北襄阳南漳网民黄某（女，43岁，南漳县城关镇人）在一条“13名驴友在南漳薛坪深山游玩被困”的新闻报道视频内添加了一段“13人在南漳遇难”文字，后发布在短视频平台上。

	目前，在湖北襄阳南漳被困的13名驴友已全部安全获救，并无人员伤亡。黄某行为已构成散布谣言、虚构事实扰乱公共秩序，南漳县公安局依法对其行政拘留7日。

	警方提醒：网络不是法外之地，对于编造、散布谣言扰乱公共秩序的行为，公安机关将依法查处。

	

                
                (责编：李依环、秦华)
				分享让更多人看到  
			"
推迟开学？小区被封？这些谣言不可信,http://society.people.com.cn/n1/2021/0816/c1008-32194912.html,2021-08-16,"
            	
				
	人民网北京8月16日电 扬州市全体居民居家不准外出？开学在即，疫情却导致开学延迟？近日，关于疫情的谣言传播并未停歇，造谣者抱侥幸心理编造谣言，甚至修改核酸报告图片中的检测结果。人民网“求真”栏目将继续盘点近期涉疫谣言，同时提醒广大民众，不信谣，不传谣！

	谣言一：“山东烟台莱山区出现一例疑似病例，小区被封闭”

	近日，网络上出现消息称烟台莱山区小区出现疑似新冠病例、小区被封闭。

	

	【辟谣】8月13日烟台市公安局莱山分局通报，此消息为虚假信息。经查明，8月13日6时许，山东烟台莱山区居民杨某（男，31岁）为向单位请假，编造并在网络上散布其居住小区出现疑似新冠病例、小区被封闭的虚假信息，造成恶劣社会影响，扰乱公共秩序。目前杨某因虚构事实扰乱公共秩序被莱山公安分局依法行政拘留7日。

	谣言二：“山东菏泽已有25人确诊为新冠肺炎，秋季开学已受到影响”

	8月15日，微博上有消息称“山东省菏泽市已有25人确定为新冠肺炎，目前已送往医院就诊！菏泽市教育局已发布公告，今年秋季开学已受到影响，开学时间延迟至十月二十日”，引起公众关注。

	

	【辟谣】8月16日，山东省鄄城县公安局发布警情通报称“山东省菏泽市已有25人确定为新冠肺炎，目前已送往医院就诊！菏泽市教育局已发布公告，今年秋季开学已受到影响，开学时间延迟至十月二十日”为不实信息，警方于15日将信息发布者霍某某带到公安局接受调查，霍某某对其散布谣言、谎报疫情扰乱公共秩序的违法行为供认不讳，警方依照《治安管理处罚法》第二十五条规定将对霍某某采取行政拘留五日的处罚措施。

	谣言三：“江苏省海州高级中学提前开学”

	近日，网络上有消息称，一名网友写信给江苏省连云港市海州区委书记反应 “江苏省海州高级中学不顾疫情影响仍提前开学，在其他中学推迟开学的情况下仍提前开学，在此提出投诉且对学生安全不放心”的情况。

	

	【辟谣】8月14日，江苏省海州高级中学官方微信公众号辟谣称，江苏省海州高级中学严格执行省疫情防控工作领导小组学校防控组就加强中小学幼儿园疫情防控的要求。学校无任何提前开学、补课行为。

	谣言四：“江苏扬州8月16日所有人员居家不准外出”

	

	8月15日，网络上流传“扬州明日所有人员居家不准外出”“农贸市场、超市、药店关门”“飞机大规模消杀不能开门窗”等消息。

	【辟谣】8月15日晚间10时许，扬州市新冠肺炎疫情防控工作指挥部社区防控工作组紧急辟谣，称“明日所有人员居家不准外出”“农贸市场、超市、药店关门”“飞机大规模消杀不能开门窗”等消息均为谣传，请广大网民不信谣，不传谣。有关疫情防控措施的消息，请以扬州官方媒体平台发布的内容为准。

	谣言五：男子编造“在隔离转运时拉错整栋楼的人”

	2021年8月14日，有网民在社交媒体群内发布开发东路某小区“在隔离转运时拉错整栋楼的人”等不实言论。

	

	【辟谣】8月16日，江苏省扬州市公安局广陵分局发布警方通报进行辟谣。经查明，谷某超(男，34岁，河南人，现居住广陵区)为博人眼球，利用社会对当前疫情的关注，故意编造上述不实言论,其行为构成虚构事实扰乱公共秩序。8月15日，谷某超被扬州市公安局广陵分局依法行政处罚。（温璐、李依环、实习生冷佩遥）

                
                (责编：温璐、秦华)
				分享让更多人看到  
			"
南昌大学二附院红角洲院区有新冠病例？这些涉疫谣言勿信！,http://society.people.com.cn/n1/2021/0813/c1008-32192724.html,2021-08-13,"
            	
				
	人民网8月13日电 南昌大学二附院红角洲院区有新冠病例？广西南宁隆安县人民医院有确诊病例？近日，多个关于新冠疫情的谣言扰人耳目，真相到底是什么？人民网“求真”栏目盘点近期涉疫谣言，我们来逐一揭晓！

	谣言一：“横店某剧组演员确诊新冠，曾去各种娱乐场所且剧组已停工？“

	8月8日，杨某在网上发布信息，称“横店某剧组演员确认新冠，导致整个剧组停工，且该演员在横店去过KTV、台球厅等各种娱乐场所”。

	

	

	【辟谣】8月9日， 浙江金华东阳市公安局发布警情通报，经查明杨某（男，31岁）于2021年8月8日虚构的“横店某剧组演员确认新冠，导致整个剧组停工，且该演员在横店去过KTV、台球厅等各种娱乐场所”为不实信息。8月9日，杨某因散布谣言扰乱公共秩序被公安机关依法处以行政拘留5日。

	谣言二：“南昌大学二附院红角洲院区有新冠病例？”

	8月11日，百余名群众及病患在微信群看到“红谷滩的南大二附医院别去，有个疑似病例昨晚入院了”的消息。

	

	【辟谣】8月12日，南昌大学第二附属医院发布声明称，经核实，南昌大学第二附属医院红角洲院区从未收治过疑似病例，微信群中“红谷滩的南大二附医院别去，有个疑似病例昨晚入院了”为不实信息，院方将对不实信息发布者保留对其追究相应法律责任的权利。

	谣言三：“广西南宁隆安县人民医院有确诊病例？”

	8月10日上午，一则“隆安县人民医院有确诊病例”的视频在微信群中流传。

	

	【辟谣】8月10日下午，违法人员陆某到派出所投案自首，称“隆安县人民医院有确诊病例”为虚假视频，对其违法事实供认不讳。目前，公安机关对陆某进行了严厉批评和教育，并进行行政处罚。

	谣言四：“河北廊坊永清县出现新冠疫情？”

	8月12日，网络上流传着部分关于河北廊坊永清县新冠肺炎的文字、图片以及视频等内容。

	

	【辟谣】8月13日，永清县防疫办发布通知称，经核实，截至目前，永清县无新冠肺炎确诊病例。对恶意造谣、传谣影响全县疫情防控工作，造成不良影响的，将采取法律手段追究其相关责任。（温璐、李依环、实习生冷佩遥）

                
                (责编：温璐、秦华)
				分享让更多人看到  
			"
录取通知书贴着商家广告？高校回应,http://society.people.com.cn/n1/2021/0813/c1008-32192055.html,2021-08-13,"
            	
				
	人民网北京8月13日电 （孝金波、周静圆）记者从陕西中医药大学招生办获悉，近日，有部分新生向学校反映，收到的录取通知书包装上贴有商家广告，以“防疫告知书”的方式向新生出售手机号码。陕西中医药大学发表声明称，录取通知书外包装为该校自主设计图片，不含任何广告。

	

	为避免2021级新生及家长上当受骗，陕西中医药大学招生办郑重声明：学校录取通知书EMS内包括录取通知书、2021新生入学须知、陕西中医药大学资助手册、陕西省家庭经济困难学生认定暨国家教育资助申请表、普通高校新生应征入伍宣传单、迎新系统及缴费平台操作说明、缴费提示袋、2021级新生纪念、陕西中医药大学新媒体中心介绍、招生宣传志愿者协会介绍，除上述材料外，其他物品皆非学校寄出，与学校无关。

	陕西中医药大学表示，任何个人、公司或机构以陕西中医药大学录取通知书名义捆绑发放或出售任何材料的行为均属侵权，学校将保留追究其法律责任的权利。

	记者了解到，早在2020年8月，教育部发布《关于进一步做好2020年高校录取通知书寄递工作的通知》,严禁高校、邮政企业在录取通知书邮件内夹寄、夹带与新生报到无关的商业广告等宣传材料，严禁夹寄其他不符合寄递要求的物品，严禁向新生收取录取通知书邮寄费用。

	

                
                (责编：温璐、秦华)
				分享让更多人看到  
			"
假的！这四条最新疫情谣言，你信了几个？,http://society.people.com.cn/n1/2021/0812/c1008-32191173.html,2021-08-12,"
            	
				
	人民网北京8月12日电 近期，国内多地疫情出现新增，关于疫情的谣言也层出不穷。对此，人民网“求真”栏目就近期的疫情谣言进行了盘点，提醒广大网民，造谣传谣皆不可，疫情当前我们要擦亮双眼，不信谣、不传谣。

	谣言一：“在家的人不要外出，湖北团风总路咀目前初步确定出现一例病人”

	8月10日，湖北省黄冈市团风县一网民在微信群发布消息称：“在家的人不要外出，总路咀目前初步确定出现一例病人，不在家的人请你们转告你们的家人千万不要外出，保重自己，保重家人”。

	

	【辟谣】经查，发出该条虚假信息的是团风县上巴河镇居民易某某（女，57岁），10日上午10时许，易某某在未经证实的情况下，编辑总路咀镇出现确诊病例的虚假消息分别发布在6个微信群内，被团风网警发现。当日11时许民警找到易某某本人，据易某某称在公安机关联系到其本人之前，她已经意识到错误，并且正在编辑澄清事实的消息准备发送至6个微信群。目前，团风警方已依法对易某某进行批评教育。

	谣言二：“中国疾病预防控制中心主任‘不建议给健康人打’疫苗”

	近期，网络上个别公众号出现了有关“中国疾病预防控制中心主任‘不建议给健康人打’疫苗”的言论。

	

	【辟谣】中国疾病预防控制中心8月5日发布声明，称网传信息属篡改旧闻、断章取义、误导公众，网络媒体内容与中国疾病预防控制中心一贯倡导的接种疫苗政策不符，也与高福主任在全国范围内的媒体采访、学术报告内容不符。接种疫苗是防控新冠肺炎疫情的重要手段，有真实世界数据支持，中国疾病预防中心号召大家积极接种新冠病毒疫苗，保障自身生命健康安全。

	谣言三：“河北保定易县塘湖镇出现密接人员，正在紧急排查处置”

	8月5日，一网民在58同城平台中转发内容“@所有人塘湖镇出现密接人员，正在紧急排查处置，所有人，所有村，禁止去塘湖一带经商串门走亲戚吃饭什么的，速传播。”

	

	【辟谣】河北省保定市易县网警获取相关信息后，立即与相关部门进行核实，该消息为不实信息。8月6日，易县网警依法对散布谣言者马某（女，51岁，易县人）处以行政罚款300元。

	谣言四：“湖北当阳三桥某鞋厂有2人感染新冠”

	8月9日23时许，一则“当阳三桥某鞋厂有2人感染新冠”的消息在微信群中流传。

	

	【辟谣】8月10日晚间，湖北当阳草埠湖派出所通报此信息为虚假信息。8月10日14时许，草埠湖派出所接辖区群众报警后立即接警，并与疫情防控部门取得联系。当日17时许，草埠湖派出所民警将发布此虚假疫情信息的杨某抓获，根据《中华人民共和国治安管理处罚法》之规定，公安机关依法给予其行政拘留3日的处罚。（温璐、郝孟佳、实习生冷佩遥）

                
                (责编：温璐、郝孟佳)
				分享让更多人看到  
			"
江苏武警将全面接管扬州？警方辟谣：严重不实言论,http://society.people.com.cn/n1/2021/0811/c1008-32189863.html,2021-08-11,"
            	
				
	showPlayer({id:""/pvservice/xml/2021/8/11/6203d46f-a9bc-4842-b059-b56d8e061064.xml"",width:640,height:360});

	人民网北京8月11日电 （孝金波、周静圆）近日，一则“江苏武警将全面接管扬州”的传闻，引发网民关注。11日上午，江苏扬州警方辟谣称，该传闻系严重不实言论。

	据江苏省扬州市公安局广陵分局通报，2021年8月10日，有网民在社交媒体群内发布“江苏武警将全面接管扬州”等严重不实言论，后被广泛传播，造成恶劣社会影响。

	现查明，刘某（男，32岁，扬州人）为博人眼球，利用社会对当前疫情的关注，编造上述不实信息。8月11日，刘某因虚构事实扰乱公共秩序被扬州市公安局广陵分局依法行政处罚。

	警方提醒，网络不是法外之地，公民要对自己的言论负责，坚守道德和法律底线，对编造、传播、散布谣言等扰乱公共秩序的违法行为，公安机关将坚决依法查处。

	

                
                (责编：薄晨棣、邓志慧)
				分享让更多人看到  
			"
教授携妻子闺蜜去三亚旅游确诊新冠肺炎？近期这些涉疫谣言别信,http://society.people.com.cn/n1/2021/0811/c1008-32189177.html,2021-08-11,"
            	
				
	showPlayer({id:""/pvservice/xml/2021/8/11/c0e48df5-e5dd-4582-940e-11cbb1eeb647.xml"",width:640,height:360});

	人民网北京8月11日电 （孝金波、周静圆）近日，江苏、湖南、湖北、河南等地出现新增疫情，有关疫情谣言层出不穷。人民网“求真”栏目就近期的涉疫谣言进行了整理，提醒广大网民勿信谣，勿传谣，疫情当前，谣言当止。

	谣言一：“天津武清一老人想回京被警方控制”

	8月8日，网传一段“北京周边路口因疫情被封，在天津武清一老人想回京被警方控制”的视频，引发关注。

	

	【辟谣】8月9日，北京西城警方通报称，经查，此为虚假信息，系由梁某（男，58岁）将此前天津警方抓捕犯罪嫌疑人的视频，拼凑添加该案“因疫情管控措施引发”等未经核实的文字信息，后在网络社交平台上散播，造成恶劣社会影响。目前，犯罪嫌疑人梁某已被西城公安分局依法刑事拘留，案件正在进一步工作中。

	谣言二：“山东临沂兰山有外卖人员被隔离”

	近日，一则山东省临沂市兰山区某小区“禁止外卖员进入园区”的通知在小区业主微信群内流传，通知称：“接到某外卖站点负责人通知，因与密切接触者接触，现已有4名外卖员被隔离查看”。

	

	【辟谣】8月9日，山东临沂网警巡查执法官微称，经向兰山区统筹疫情防控和经济运行指挥部核实，兰山辖区内并无外卖人员隔离，该信息系谣言，小区物业已作出说明。

	谣言三：“湖北武汉江夏纸坊感染700多个，不敢报出来”

	近日，一则“江夏纸坊感染700多个，不敢报出来”的传闻引起网民关注。

	

	【辟谣】8月8日凌晨，湖北省武汉市公安局东西湖区分局发布警情通报。通报称，8月7日晚，吴某（男，37岁，居住地：本市东西湖区）在网上编造、传播“江夏纸坊感染700多个了，不敢报出来”等涉疫不实信息，引发公众关注，造成不良社会影响。根据《中华人民共和国治安管理处罚法》相关规定，该局依法对吴某处以行政拘留。

	谣言四：“浙江台州黄岩出现红码人员发短视频称‘不要惹我’”

	8月6日，浙江省台州市黄岩区一网民贺某在短视频平台发布其为红色的健康码视频，并发文“不要惹我，要不然在你家门口晃几天”，并定位黄岩永宁公园附近。

	

	【辟谣】浙江台州网警巡查执法官微于8月7日发布消息称，贺某（男，34岁，暂住黄岩），出于好玩在短视频平台编辑并发布虚假红色健康码视频（实际为绿色），发布后不久又删除了该视频。经过民警的严厉批评教育，贺某表示非常后悔，并写下悔过书。考虑到其认错态度良好，黄岩公安对贺某予以教育训诫的处罚。

	谣言五：“吉林长春榆树有病例”

	8月7日，吉林省长春市榆树市多个微信群组及网络互动平台流传“环城乡（原福安乡）朱家村一例确诊病例”“第一次阴性、第二次阳性、第三次10: 30出结果”等消息。

	

	【辟谣】吉林长春榆树环城乡人民政府8月7日发布通知称，经核查，以上信息为虚假信息。环城乡朱家村确有居家隔离人员进行多次核酸检测，最终结果显示为阴性，无确诊病例。

	谣言六：“某教授携妻子闺蜜去三亚旅游确诊新冠肺炎”

	8月4日，一起从海南三亚返京的确诊病例受到舆论关注。有网传聊天截图称，高校教授马某与妻子的闺蜜前往海南。

	

	【辟谣】北京西城警方于8月7日凌晨通报，针对网传情况，警方依法开展调查，将涉嫌编造虚假信息的葛某飞（女，39岁）抓获。经查，葛某飞将多条无关内容拼凑编造了“据说美院老师和老婆闺蜜去三亚，现在闺蜜老婆也被隔离”的不实信息，并通过微信群传播扩散，严重扰乱社会秩序。目前，葛某飞被西城公安分局依法采取刑事强制措施，案件正在进一步工作中。

	谣言七：“今晚12点，湖北荆州沙市解封”

	8月7日中午起，湖北省荆州市多个微信群里传播消息称，“今晚12点，沙市解封！”引起网民关注和困惑：“城区这么快就可以解封？”“高中风险地区不是要起码隔离14到28天吗？”

	

	【辟谣】湖北荆州疫情防控指挥部8月7日辟谣称，消息不实，纯属谣言。荆州网警根据群众举报，已对编造、散布上述涉疫不实消息的网民毛某平（女，55岁，江陵县人）、倪某龙（男，46岁，江陵县人）、张某芳（女，59岁，沙市区人）予以了警示训诫，并责令他们在发布不实消息的社交群组中发表《澄清致歉声明》，以挽回造成的不良社会影响。

	公安机关提醒：请广大市民群众以官方权威发布的疫情消息为准，对未经证实的涉疫信息和网络谣言不轻信、不传播。公安机关对散布谣言、谎报瞒报涉疫信息、拒不执行疫情防控规定的，将依法依规严厉打击，构成犯罪的，将依法追究刑事责任。

                
                (责编：温璐、秦华)
				分享让更多人看到  
			"
武汉已全面封闭出入通道？这些疫情谣言不可信！,http://society.people.com.cn/n1/2021/0804/c1008-32180614.html,2021-08-04,"
            	
				
	人民网北京8月4日电 连日来，由南京禄口国际机场始发的新一轮本土新冠疫情，已蔓延至辽宁、安徽、湖南、北京等十余个省份。一些关于疫情的传言也在网上不断出现。对此，人民网“求真”栏目对近期谣言进行了梳理，提醒广大网民，疫情当前我们要擦亮双眼，不信谣、不传谣。

	谣言一：南京市公安局门口出现核酸检测阳性人员？

	

	7月25日中午，一段称南京市公安局门口出现核酸检测阳性人员的短视频在网上流传，引起网民关注、猜疑。

	【辟谣】南京市公安局秦淮分局辟谣，7月25日11时许，郭某某因误将核酸检测报告所述参考说明作为检测结果，误以为自己检测结果为阳性，到市公安局求助。经向相关部门核实，郭某某提供的核酸检测报告结果为阴性，“苏康码”为绿码。

	谣言二：武汉已全面封闭出入通道？

	

	8月2日，网上流传图片信息称，武汉各高速公路入口已开始封闭。

	【辟谣】8月2日下午，武汉互联网信息办公室辟谣，网上流传的关于武汉高速路口封闭的截图实际为2020年1月23日武汉封闭出城通道时的新闻。

	谣言三： 涟水县三人感染新冠被隔离？

	

	2021年8月2日15时许，一条内容为“涟水县人民医院有三人被查出患有新冠肺炎被带走隔离，涟水县已经有新冠肺炎患者。”的短视频在微信群传播，引起网民关注。

	【辟谣】该消息为虚假信息，系犯罪嫌疑人贾某荣在涟水县人民医院拍摄并自行制作。该视频造成了恶劣的社会影响，目前，犯罪嫌疑人因涉嫌编造传播虚假信息罪被淮安市涟水县公安局刑事拘留。

	谣言四：台州路桥金清一人因疫苗“打坏了”被抬走？

	

	7月28日，台州多个微信群和朋友圈传播一段一人被几名医护人员担架抬走的视频，部分网民成疫苗“打坏了”“来了很多医护人员，被抬走了”。

	【辟谣】7月30日，台州警方辟谣，视频中此人是因为晕针出现的短暂昏厥现象，一分钟后就已好转恢复，警方提醒广大网民朋友不信谣、不传谣、不关联炒作！

	谣言五：扬州“文峰派出所全员核酸阳性？”

	

	2021年7月31日17时许，网民夏某在微信群内发布消息“扬州文峰派出所全员核酸阳性，已全部隔离”。

	【辟谣】8月2日，扬州市公安局广陵分局通报此消息为不实言论，是夏某为了博眼球自行编造的谣言，目前，夏某因虚构事实是扰乱公共秩序被扬州市公安局广陵分局依法行政处罚。

	谣言六：无锡一学生接种疫苗后死亡？

	

	近日，一微博网民发布视频称“无锡江阴一高中生打疫苗出事了”“据说120到了，已没有了”，引发关注。

	【辟谣】经江阴市人民政府新闻办公室查证核实，视频内容当事人为江阴实验中学初一学生，7月31日下午3点50分在市体育馆接种疫苗，后出现晕针反应，约10分钟后完全缓解。留观满30分钟后该名学生由家长陪同离开，未至医院就诊，目前学生身体无异常。（温璐 实习生冷佩遥）

	信息来源：秦淮警方、淮安网警、台州网警、江苏网警

                
                (责编：温璐、秦华)
				分享让更多人看到  
			"
网传“林某斌与莫焕晶有不正常关系”？ 杭州市联合调查组发布通报,http://society.people.com.cn/n1/2021/0803/c229589-32180314.html,2021-08-03,"
            	
				
	人民网北京8月3日电 （郝萍）记者从杭州市公安局获悉，针对近期网络上反映林某斌涉嫌违法犯罪的相关情况，杭州市联合调查组开展了调查核实。

	8月3日，杭州公安在官方微博中发布通报。通报中称，公安机关严格按照相关法律程序，对“蓝色钱江放火案”开展了全面、细致的调查取证工作，未发现林某斌参与策划、实施该案的事实。

	

	杭州市公安局官方微博截图

	经调查，网传“林某斌与莫焕晶有不正常关系”“莫焕晶与任某真有亲戚关系，莫焕晶系任某真介绍到朱某贞家中做保姆”“林某斌案发当晚在现场附近”“案发现场有三名消防员为林某斌哥哥、林某斌妹夫、莫焕晶儿子”“林某斌另有一个4岁的儿子”“林某斌哥哥林某锋为刑满释放人员”“放火案案发时的绿城物业保安杨某军系任某真姐夫”“林某斌曾为朱某贞及孩子购买受益人为本人的大额人身意外伤害保险”等情况均为谣言。目前，公安机关已对山东胶州网民黄某某等扰乱公共秩序的违反治安管理行为依法开展调查。

	此外，对于部分网民质疑及举报“林某斌涉嫌偷税漏税、涉嫌非法公开募捐、诈捐”等情况，通报中表示，相关部门已按照程序认真开展调查，查证确有违法违规事实的，将依法依规严肃处理。

	通报中提醒：网络空间不是法外之地。请广大网民依法文明理性使用网络，自觉做到不造谣、不信谣、不传谣，对于未经核实的信息，不要随意转发，更不能杜撰。对故意制造、散布谣言的，公安机关将依法严肃处理。

                
                (责编：王潇潇、秦华)
				分享让更多人看到  
			"
常庄水库决堤？关于郑州暴雨的这些消息别信,http://society.people.com.cn/n1/2021/0721/c1008-32165427.html,2021-07-21,"
            	
				
	人民网北京7月21日电 近日，河南出现持续性强降水天气，多地出现暴雨、大暴雨，部分地区出现特大暴雨。郑州市区出现严重内涝，造成郑州市铁路、公路及民航交通受到严重影响。

	伴随着汛情的发生，一些谣言也逐渐发酵。人民网“求真”栏目在此提醒大家关注权威信息，不信谣、不传谣，理智应对。

	谣言一：郑州进入灾难一级战备？

	7月20日，一则“郑州市政府宣布即刻进入特大自然灾难一级战备状态”的消息在网上流传。

	

	【真相】7月21日，郑州发布官微紧急辟谣称，网传“郑州进入特大自然灾难一级战备状态”，经核实，为不实消息。据郑州市委宣传部最新消息，为了切实做好防汛应急救灾工作，郑州市防指决定自7月20日17时起将防汛Ⅱ级应急响应提升至I级。

	谣言二：河南郑州附近的常庄水库决堤？

	7月21日凌晨，有网传消息称“位于河南郑州附近的常庄水库决堤”。

	

	【真相】7月21日，河南水利部门辟谣称，郑州常庄水库出现较小管涌险情，经当地全力抢险和泄洪，水库水位已从较最高水位有所下降，水库对郑州市区基本没有影响。郑州市河道管理部门也表示，水库不存在爆破、决堤的问题。

	据介绍，常庄水库是按照大型水库管理的中小型水库，库容有限，需下泄部分水流量才能承接更多暴雨洪水。同其他水库一样，常庄水库泄洪属常规措施，下游河道贾鲁河从郑州西部、北部绕城而过，行经中牟县，距离中牟县城较近，按照规定，附近群众应当减少外出，做好防汛应急准备甚至撤离准备以防万一，但不必过于紧张，也请审慎听信传闻。

	谣言三：郑州海洋馆的鲨鱼鳄鱼跑了？

	7月20日，社交媒体上流传一则“郑州市海洋馆被冲了，鲨鱼都跑出来了”“有个海洋馆炸了鳄鱼出来了”的消息，还配上了疑似鳄鱼的图片，引起了不少网民的恐慌。

	

	【真相】7月21日，河南省公安厅官微“平安中原”称，网传“郑州海洋馆的鲨鱼鳄鱼跑了”是谣言。另经核实，所传图片为国外鳄鱼，图片是后期合成的。另外，目前也没有任何消息显示郑州有海洋馆被洪水冲破。该消息纯属谣言。

	谣言四：自称是平顶山市刑警队，请求帮助转发？

	7月21日上午，有网友在新浪微博，声称自己是“平顶山市刑警队的，警号XJ0302，平顶山刑警二队、六队、七队准备出发赶往郑州支援，请求帮助转发”，信息发出后引发大量网民转发点赞。

	

	【真相】7月21日，“平安中原”称，经核实，该信息为虚假信息。

	公安机关提醒：灾害当前，请不要造谣传谣，影响抗汛救灾。对于为了吸引关注，发布虚假信息干扰网络秩序的，公安机关将依法严肃处理。（孝金波、实习生周静圆）

                
                (责编：王子锋、王欲然)
				分享让更多人看到  
			"
