title,url,date,text
“北京军区军委”工作人员？抓！,https://www.piyao.org.cn/20231110/89ad3bd8c4704d04b48864e59dba5003/c.html,2023-11-10,"11月6日11时许

四川省乐山市马边彝族自治县

人武部值班室

接到荍坝镇武装部电话报告

有两名身着“军装”的

男子邓某、李某

自称是“北京军区军委”工作人员

带着“军队”证件

来镇政府协调土地纠纷

处理土地相关问题

人武部当即要求镇武装部

稳住两名男子

并会同当地公安机关

一起前往事发地

人武部与公安机关工作人员

到达后迅速控制现场

对两名男子的身份

展开甄别工作

通过查验其“军服”

标志服饰及证件

确认他们并非军队人员

随即将其传唤至公安机关

接受调查

现场查获假冒军服两套

相关证件七本及“身份工牌”等

经审查

邓某、李某涉嫌

冒充军人招摇撞骗

目前案件正在进一步办理中

四招识破“假军人”

其实

识假辨假有章可循

让“假军人”无处逃遁

这里有四招识假辨假“绝技”

帮您看破骗子的“演技”

↓↓↓

  第一看证件。军人看三证：军人证件、身份证、军人保障卡；

  第二看军衔服饰。军装分季节，如果常年不换军服，或者军服配饰（军衔、勋表）与证件信息不符，请对此人提高警惕；

  第三看发型和气质。军人的发型有明确规定，一头干练的短发，一身正派的气质，是军人所特有的。如果此人形象邋遢、行为猥琐，就得对其多长个心眼；

  第四依靠权威部门验证。识别真假军人最好的办法就是找部队权威机关进行验证。全国各地都有警备纠察部门，找他们一查，能很快识别对方是李逵还是李鬼。

再次严正警告：

冒充军人招摇撞骗者

切莫心存侥幸

假冒军人谋取非法利益

“手莫伸，伸手必被捉”"
司乘双方接受度不一，网约车“一口价”该不该取消？,https://www.piyao.org.cn/20231110/879a2acd7113427e9537ac7b7212c8b2/c.html,2023-11-10,"  专家表示，需厘清平台、乘客、司机三方责权利边界，在供需平衡中实现动态监管、理性监管和人性化监管

  阅读提示

  乘客端普遍接受“一口价”，而司机端则对“一口价”态度消极，争议中的“一口价”该不该取消？专家表示，单纯取消并不能完全缓解矛盾，而应厘清责权利边界，兼顾各方利益，寻求最优解。

  日前，重庆张女士预约了“一口价”网约车，上车后因司机希望提前付款并显示结束行程，双方发生争执。随后，该司机遭乘客投诉受到了相应的处罚。

  司机却觉得委屈：“‘一口价’收益少，而提前付款对乘客没有影响，同时还不耽误自己继续接单。”

  在山高路不平的山城，因价格更加优惠，同时能够规避绕路等风险，“一口价”模式广受消费者青睐。同时，也有不少司机反映，在遇到因堵车等原因超出预估的行程时间的情况下，“一口价”订单不仅容易亏钱，还可能因超速超车等行为，加大安全隐患。褒贬不一的“一口价”订单存在哪些问题，如何寻求最优解？《工人日报》记者进行了走访调查。

  乘客获优惠，司机频喊亏

  “一口价”顾名思义，指的是乘客设定目的地后，系统给出一个固定结算价格，不管堵车还是改路，所花费的价格都不变。

  受访的多名司机认为，“一口价”对乘客来说确实优惠，但司机容易吃亏。原价为40余元的快车订单，选择“特惠”模式后，需要支付的实际金额为27元，这其中平台抽成5元，最终司机获得的实际收入为22元。

  而此模式的最大弊端在于，如果因为堵车等原因超出预估的行程时间，司机非常容易亏钱。

  重庆网约车司机刘虎告诉记者，自己在前不久接到一个 “ 一口价 ”订单，距离是 27 公里，平台预估需要51分钟可以将乘客送到目的地。但因为堵车，这一单的实际运营时间长达一个半小时。“快车的价格在 77 元～90 元之间， 而‘一口价 ’ 只有 51 元。”这一单跑下来，去掉所耗费的时间成本及油费，几乎不赚钱。

  重庆网约车司机王军告诉记者，“一口价”订单并非强制接单，可由司机自行选择。“高峰期我从来不开‘一口价’，怕赔钱。但平时还是会接，因为乘客打车时平台会自动勾选这个模式，接到的单多一些。”然而，王军表示，平台上的“一口价”订单如今能占据自己整体单量的30%～40%。

  此外，还有司机表示，“一口价”订单存在安全隐患，司机想方设法尽快到达目的地，超速、抢灯等行为时有发生。

  同时，也有司机担心：如果取消了类似优惠，乘客选择网约车的热情可能会下降，这同样会影响接单和收入。

  定价欠合理，收入难保障

  在部分乘客看来，“一口价”模式既节约了乘车支出，又能减轻对司机绕路、延时等非正当服务行为的疑虑。

  但是，对于网约车司机而言，派单机制是否公平则有待商榷。有网约车司机反映，若开启“一口价”“特惠价”接单模式，会长时间接不到普通订单，而平台对特惠订单的抽成比例又与普通订单无异，司机收入难以保障。

  重庆工商大学成渝地区双城经济圈协同发展中心研究员莫远明表示，目前的定价机制中，平台掌握着定价主导权，司机、运力公司等行业组成部门的参与度和话语权并不高，行业一直呼吁建立定价协商机制。

  今年以来，“订单越来越难抢，收入越来越低”，成为网约车司机们共同的抱怨。其中最主要的原因之一是，网约车市场“内卷”激烈。一些地方已暂停受理网约车运输证新增业务，还有多个城市发布网约车饱和预警，提醒从业者谨慎“入场”。

  为了在覆盖经营成本后还能赚取一份说得过去的收入，不少司机只能有单就抢，甚至不得不以提高工作时长作为代价，被“卷”在车流里。

  “一天必须要跑够12个小时，才能跑到600元，除去充电费和租金，就剩下300元左右。再加上吃住、违章罚款等支出，每天要跑到800元才能开始挣钱。”住在重庆九龙坡区的刘学斌给记者算了一笔账。他也曾试着一天跑12个小时以上，每天睡眠三四个小时，连着跑了半个月，他的身体扛不住了。“感觉脑子都迟钝了，别人跟我说话，我都不知道对方讲了什么。”这把刘学斌吓着了，到医院检查以后，医生表示是劳累过度，建议他赶快休息。

  兼顾各方权益，寻求最优解

  据悉，近段时间来，上海、合肥、武汉和石家庄等地监管部门，纷纷约谈当地网约车公司，要求合理确定网约出租车运价，不得以不正当竞争行为扰乱市场秩序。

  针对规范优化“一口价”“特惠价”等运价规则问题，重庆市场监管部门提出，进一步优化规则，充分兼顾平台、司机、乘客等多方面利益，不得强制司机接单，不得将“一口价”“特惠价”接单结果和司机日常考核、赋分等挂钩，确保司机的自愿选择权。

  此外，有平台已经推出了一些可以 “止损 ”的权益。例如，高德打车近期上线了 “堵车宝 ”权益，这是针对高峰堵车场景下对 “一口价 ”订单的补贴活动，满足规则的“一口价”订单，最多可获得每单 10 元的补贴金额。11月2日～5日，滴滴在全国多个城市，短信邀请部分司机进行特惠订单体验试点，其间司机可以无限次拒单，并通过调整特惠快车的计价方式，由原来的“一口价”改为实时计价。该计划尽管只是小范围试点，如果收效不错，不排除会大规模推行。

  莫远明认为：“‘一口价’属于市场行为，在行业供给饱和、司机订单量下滑的大背景下，单纯取消并不能完全缓解矛盾。”乘客端普遍接受“一口价”，而司机端则对“一口价”态度消极，要寻求这种模式的更优解，需要厘清平台、乘客、司机三方的责权利边界，科学优化定价机制、利益分摊机制、平台竞争机制和行业监管机制，在网约车市场供需平衡中实现动态监管、理性监管和人性化监管。

  重庆市总工会相关负责人表示，各平台企业要切实维护司机合法权益，进一步规范经营行为，合理制定运营规则，加强与司机群体的沟通协商，降低过高抽成比例。同时，要加强运输安全管理，优化派单机制，杜绝超时劳动、疲劳驾驶、超速驾驶等行为。（李国）"
天冷穿得少容易变胖？ 这“锅”低温不背,https://www.piyao.org.cn/20231110/d2b7949cc35a44e69f6a33aa38bc576e/c.html,2023-11-10,"  天气转凉，本该是秋衣秋裤安排起来的时间，可就是有一群人坚持身着单衣，即便是在寒风中瑟瑟发抖，为了避免臃肿的体态也要“轻装上阵”。

  不过网上有一些传言，说“低温会导致脂肪囤积，穿得越少越容易变胖”，甚至说“越是在大冷天把腿露在外面，腿就越长肉，越粗”。这可把广大“要风度不要温度”的时尚人士们给吓到了！

  事实真的如此吗？

  先告诉大家结论：莫慌莫慌，这种说法就是一种“想当然”的错误论调。

  低温环境里

  脂肪燃烧得会更快

  首先，低温环境下，会刺激身体代谢率增高，也包含脂肪代谢。为了抵御皮肤温度的丢失，身体会加速新陈代谢率，提升能量供应，最主要的来源是燃烧糖分，释放更多的能量。

  当然，长期处于寒冷状态下，且能量供应充足时确实也会促进脂肪合成。但是，这并不代表分解速度就会下降，当身体运动量较大，或者需要大量脂肪，而糖类分解供能无法满足需求时，脂肪同样也会分解供能，被称之为“脂肪动员”。所以说，冬季寒冷状态下脂肪代谢未必减慢。

  脂肪选择在哪里落脚

  跟冷热无关 而是看运动量

  其次，脂肪本身没有我们想得那么智能，更不会因为哪冷就去哪。脂肪在体内分布是有规律可寻的，一般来说，最易沉积脂肪的地方，多是活动量最少的地方，比如男性肚子最易养成“啤酒肚”，而女性的臀部和胸部则脂肪沉积最多。

  当然，还有一个地方脂肪沉积更隐匿，那就是内脏脂肪，比如肝和肠系膜的脂肪量更多。如果按照谣言所说的“脂肪很智能，哪里冷去哪里”，难道只有我们的大肚腩怕冷吗？别忘了，它往往是被包裹得最严实的部位。再说了，身体上最怕冷的部位其实当属关节，可你见过谁的膝盖上全是“肥肉”？

  决定胖瘦的根本

  是能量的供应与消耗

  人体并不会完全根据外界环境调节皮下脂肪厚度。虽说生活在寒带的人普遍比生活在热带的人要胖，而这也确实是在自然进化过程中，身体自我保护意识造就的结果。但是，皮下脂肪厚度决定的根本因素还是能量供应和消耗的比例，也就是说，当摄入大于消耗时，脂肪就会增多，反之则会减少。

  当然，环境温度确实会影响体内能量代谢，但它只是众多因素之一。也就是说，如果冬季没事就吃吃吃，而且还不运动，那无论你穿多穿少，同样都会胖起来。但是，如果均衡饮食，适当运动，就并不会因为气温而影响身材。更重要的是，任何人也不会长期处于寒冷状态下，尤其是现如今，短暂的户外低温并不会对身体脂肪分布产生实质性影响。

  风度固然美好

  别以牺牲健康作为代价

  有些人说年轻人火力旺，足够抵御严寒，其实那也只是靠高代谢率而已，这种高代谢率状态也会存在健康风险。而且，寒冷还是会对身体尤其是骨关节产生刺激，引起不适，如果不注意腿和脚的保暖，还会增加泌尿系统疾病发生的风险。

  有些年轻人衣服穿得单薄，会在膝盖和腹部使用暖宝宝来取暖，希望借此消减寒冷带来的刺激。在这里提醒大家，一定要注意使用方法，而且不要过分依赖。高温接触或过长时间的低温接触，都会对皮肤产生影响，逐渐发展为真皮深层及皮下各层组织的烫伤，还会使皮肤变得干燥、瘙痒，导致皮肤过敏、诱发皮炎，一旦中招，得不偿失。

  因此，尽管天冷衣单并不会让我们变胖，脂肪本身没有我们想得那么智能，更不会因为哪冷就去哪。但寒冷时穿得单薄，会对身体尤其是骨关节产生刺激，影响我们的健康。

  时尚并不需要咬牙坚持，冬季保暖很重要，合体应季的穿着，同样可以成为皑皑冬日里的一道靓丽风景。

  作者：张宇 中国疾病预防控制中心 研究员 医学博士 硕士研究生导师

  审核：高超 中国疾病预防控制中心营养与健康所副研究员

  "
女子景区“捡垃圾”谋生？看到真相，网友怒了,https://www.piyao.org.cn/20231109/dfc31366060840ceb353140a2ded5b88/c.html,2023-11-09,"11月4日

一名女子发了个视频

画面是她在昆明海埂大坝捡塑料瓶

然而

下一秒却出现了反转

  据报道，女子拍视频时，林先生恰巧也在海埂大坝游玩，目睹了该女子领着孩子拍摄视频的整个过程。

  “我看见的是她提着两个塑料袋，然后把好多瓶子拿出来放在地上，再让她带着的小孩帮她拍捡垃圾的视频。”林先生说，“当天整个大坝都很干净，但该女子却故意拍这样的造假视频来污蔑游客，拔高自己，让人看了十分生气。”

事后

林先生把这段视频

发在了社交平台上

很快就有网友留言曝光了

该女子的账号

由于视频内容与事实严重不符

引起了大家的强烈谴责

  记者随后找到了该女子的社交账号发现，该条视频依然存在。

  在简介和其发布的视频中，该女子称自己是一名离异的单亲妈妈，无家可归，因为手受伤丧失了劳动能力，6年了，无法继续上班，没有收入，还负债十几万，只能靠捡瓶子卖钱挣生活费……

而在她发布视频的下方评论里

有不少网友

对其造假行为进行了揭露

还有不少网友

替环卫工人和游客鸣不平

该女子账号因违反相关规定

已被平台暂时禁止发布作品"
天寒地冻，当心冻伤！“祖传”的治冻伤偏方，可取吗？,https://www.piyao.org.cn/20231110/9bbb28ee52f44ef39c44ea9fc0dace10/c.html,2023-11-10,"寒潮持续发威

千万别硬扛

添衣保暖防冻伤

  寒冬时节，皮肤暴露处请多加保护，出门时佩戴口罩、手套、防风耳罩等。经常保持服装、鞋袜干燥，发现有冻伤征兆可以先使用一些冻疮膏，并及时回到温暖的地方。如果冻伤比较严重，请尽快就医。
  

  “土办法”不能治冻伤

  感觉要冻伤了，不少人会自行采用一些“土方法”治疗，如用雪搓、用火烤等。这其实是一个误区，会让患处雪上加霜，增加治疗难度。

  用雪搓不仅不能缓解冻伤，还可能加重冻伤情况，造成冻伤部位血栓。由于冻伤会影响皮肤感觉，用火烤不仅不会恢复体温，反而可能让患者在冻伤的基础上遭遇烧伤和烫伤。"
全国消防日丨家庭防火安全提示,https://www.piyao.org.cn/20231109/867742bd317b4f89ba367660ee8a7876/c.html,2023-11-09,"11月5日凌晨3时20分

广东阳西县溪头镇胜利街一民宅发生火灾

接报后

消防救援、应急管理、公安、医疗等部门

第一时间赶赴现场开展应急处置和救援

现场共搜救出4名被困群众

立即送医救治

经全力抢救无效死亡

  据报道，发生火灾的住户经营寿衣店和陶瓷店，房屋为三层砖瓦结构，家有很多易燃品，大火烧了有30分钟。

民房可燃易燃物多

一旦发生火灾

容易造成较大损失

常见的容易引发民房火灾的

安全隐患有哪些

↓↓↓

用火离人

烟头乱扔

电动车违规充电

占有、堵塞消防通道

安全提示

家庭是社会的最小单元

消防安全不容忽视

这些家庭消防安全知识

一定要牢记于心

做好三清三关

  01 清厨房

  厨房是家庭用火最多的地方，清理厨房的重点是让油、纸、布等可燃物远离炉灶等火源。同时要定期对抽油烟机、燃气灶具进行油渍清理。

  02 清阳台

  要及时清理阳台上的杂物，特别是纸箱、纸皮、塑料等易燃物。长时间外出，要关闭门窗，以免火星飞入家中引起火灾。

  03 清楼道

  切勿在走道、楼梯拐角、地下室等处堆放杂物；电动车不应在楼梯间、疏散通道、安全出口处充电，充电时不得时间过长，且周围不得有可燃物。应保持消防通道、安全出口、疏散通道畅通，不在电缆井和电梯井内堆放杂物。

  04 关燃气

  用气后及时将气源关闭，不擅自改变燃气管路，定期检查燃气软管是否存在老化、脱落、漏气等家庭火灾隐患。

  05 关电源

  各种各样的家用电器给居民带来便利的同时，也存在着一定的隐患，居民一定要注意使用时间和使用方法，不用时立刻拔掉电源。

  06 关火源

  不躺在床上或沙发上吸烟，将打火机等放在儿童触碰不到的地方，酒精炉等明火源用完即关闭。

更多家庭消防安全知识

一起来学习

↓↓↓

家庭消防需要注意的细节

易燃易爆物品有哪些？

危险情况如何施救？

当家中突发火灾

如何科学撤离

做好自救措施"
喝完止咳糖浆能喝水吗？吃各种药后该怎么喝水？,https://www.piyao.org.cn/20231109/0a79c5a68c8d4ff7b450fc2c0d934925/c.html,2023-11-09,"  最近网上一个哄宝宝喝糖浆的视频评论区爆了，竟然出现了 9 万多条评论。引发大家热议的不是视频本身，而是“喝完糖浆后是否可以立即喝水？”这个问题。

  有网友说，喝完糖浆不宜立即喝水，否则影响药效，持反对意见的网友则认为，药物是吸收进入人体后才起效的，喝水反而有助于促进药物吸收。

  到底谁的观点才更靠谱呢？服药喝水这件事，又有哪些注意事项呢？问题确实有点复杂，需要分情况讨论，今天的这篇科普文章，就来大家好好聊一聊。

  喝糖浆后，可以马上喝水吗？

  关于这个问题，我们还是应该结合实际所用的药物，具体情况具体分析。

  《中国药典》2020 年版中，糖浆剂的定义是“含有原料药物的浓蔗糖水溶液”。糖浆剂之所以需要加入蔗糖，主要是为了掩盖药物本身的不良味道，改善口感，增加口服药物的适应性。

  对于止咳糖浆来说，如果其中含有某些可以直接作用于咽部的清凉止咳药物的话，在喝完糖浆后，建议先不喝水。待喝完糖浆 15 分钟以后，再饮用少量的温水，这样能够保持部分药物在咽部，尽快发挥功效，如川贝止咳糖浆，急支糖浆等。

  但对于一些不含清咽利喉成分，只含有药物治疗成分的糖浆来说，服药后就可以马上饮用温水冲洗口腔，这样做既能够避免过多的糖分滞留咽部刺激咽喉，另一方面也能够使药物尽快集中到胃部，促进药物吸收。例如常用的化痰药盐酸氨溴索糖浆。

  还有一种情况是，有些糖浆剂虽然很甜，但药味仍然比较浓郁，这样的药物，如果小儿服用时，坚持不喝水，反而会引发小儿的反胃呕吐，影响服药效果，倒不如喝完药后立即喂食温水，缓解药物的不适口感，减少呕吐发生率。

  我们整理成了一张表格：

  除了糖浆类药物之外，其他的药物喝水服药又有哪些讲究呢？我们也整理了一张表格：

  接下来具体分析。

  这些药物吃完不宜立即喝水

  首先是有些需要特殊服用的药物，比如我们日常生活中经常服用的含片，舌下含服的滴丸，以及一些新型的药物剂型，如口崩片、口溶膜等剂型等，不适合服用后立即喝水。

  拿口腔溃疡含片来说，本身就是通过药物直接接触创面来发挥药效的，如果服用后立即喝水，反而影响药效；再比如口崩片剂型，这类药物进入口腔后，会在唾液的作用下崩解，通过吞咽动作就可以完成给药，不需要用水送服。

  其次是有些药物后服用后立即饮水可能减弱药效。比如一些治疗胃病、腹泻的药物，如枸橼酸铋钾、蒙脱石散等，这些药物口服后，会在胃部或肠道形成保护膜从而发挥药效，如果此时大量饮水反而会影响这种保护作用，用少量水送服药物即可。

  再有一些抗利尿药物，口服后也不宜多喝水，否则可能会引起水潴留，引发健康安全风险。

  这些药物服用后要适量多喝水

  有些药物服用后不宜立即饮水或多喝水，但反过来，有些药物服用后，应该多喝水，才能够更好地保证药效，提高用药安全性。

  比如降尿酸的药物，特别是通过促进尿酸排泄的降尿酸药物，如苯溴马隆等，在服药后应该多喝水，以通过多排尿促进尿酸的排泄，以免引起尿酸在尿路中的累积，减少药物引起尿酸性结石的风险，在服药时间方面，此类药物也应晨间服用。除了降尿酸的药物，一些促进排结石的药物，也是同样的道理，服药期间，应该每天饮水 2~3L，稀释尿液，促进结石排出。

  还有一些抗菌药物，可能会对胃肠道造成较大的刺激性，比如四环素类药物、磺胺类药物、氟喹诺酮类药物等，服药后也应该多喝水，以减少药物可能对肠道或代谢物对尿路造成的伤害。

  另外一些退热药物，或者腹泻补充电解质的药物，也应该在服用后多喝水，充分补充水分，能够减少胃肠道刺激，还能够减少脱水的风险。

  这些药物不宜热水送服

  很多朋友喝药喜欢用“热水送服”，感觉这样才是正确的喝药方式，但实际上，有很多药物是不宜用热水送服的。

  首先热水可能会对某些药物的成分造成破坏，这样的药物就不宜用热水送服。

  比如一些益生菌类的药物，以及口服的活疫苗（如脊髓灰质炎糖丸）等，热水都有可能使药物失活而减低或丧失药效。

  还有维生素 C、B 族维生素，以及阿莫西林类的抗菌药物等，都是不宜用热水送服的。胶囊剂也不宜用热水送服，热水会破坏胶囊壳，使胶囊黏附于食道壁上或是胶囊壳破裂造成药物突然释放，影响用药的安全性和有效性。上述这些药物都应该用 40℃ 以下温水或凉水送服，效果更佳。

  最后要提醒大家的是，送服药物最安全的还是白水，各类饮品，包括果汁、茶水、咖啡、牛奶、酒等都有可能对药物的药效形成影响。

  特别是西柚果汁，其中含有抑制肝药酶的呋喃香豆素，会使他汀、降压药等多种药物浓度大幅增加，加大用药风险，应该特别注意。

  另外，茶水中含有大量的鞣酸，和某些药物会形成结合，影响药效。牛奶中含有的蛋白质会和某些药物形成凝块，影响吸收，增加胃肠道负担。

  如果不能够确定药物与上述饮品之间是否会产生相互影响，服药最安全的方式还是用温开水送服。

  作者丨李津 副主任药师 中国科普作协医学专委会青年学组副组长

  审核丨刘皈阳 解放军总医院第四医学中心主任药师"
34岁中国男子巴厘岛遇难 溺水时该如何自救？,https://www.piyao.org.cn/20231109/763302643a2c467a90b4cf3c3be74855/c.html,2023-11-09,"  8日，据印尼媒体报道，一名34岁的中国男性在巴厘岛遇难，搜救人员在8日早上9点左右发现了该男子的尸体，他与妻子及好友在前一天下午游泳时被海浪冲走，妻子被救生员救起，目前情况稳定。

  报道显示，目前遇难男子的遗体已被送往医院。

  据报道，8日晚，巴厘岛登巴萨特区办公室向记者确认，护照上的死者姓名与网红“仲尼”同名，英文名为XFJ（缩写），来自中国，年龄34岁；其妻子来自乌克兰，是一名模特。

  经查证，其名字、所在地、生日与网红“仲尼”的身份信息相符。

  溺水时如何自救？牢记这些步骤↓



0:00
/0:00

  视频来源：中国消防

  溺水后要保持镇定，尽量将头后仰，肢体放松，口向上，保持仰面漂浮的状态。

  不要胡乱打水，以免身体下沉；双手划动，观察施救者扔过来的救生物品，迅速靠上去。

  溺水后保存体力，等待救援是最重要的。

  当施救者游到自己身边时，应配合施救者，仰卧水面，由施救者将自己拖拽到安全地带。同时溺水者也要注意不要拼命抱住施救者。

  会游泳的人如肌肉疲劳、抽筋也应采取上述自救办法。"
在国外间谍指导下考上公务员，他因泄密被判刑！细节披露,https://www.piyao.org.cn/20231109/e1e2190575b648bb8e3402faaa06d833/c.html,2023-11-09,"  90后“月光族”在国外间谍指导下

  考上公务员泄密获刑

  近日，媒体公布一起案件

  相关话题冲上热搜
 

  据报道，90后小伙董某研究生期间研究方向是产业经济学。2019年，董某毕业后在某党政机关下辖研究所工作。

  因为刚刚入职，董某的月收入为8000元左右。他和女朋友在单位附近租了单间，每个月房租就要花掉约一半工资，加上平时的其它开销，基本上就成为“月光族”了。

  经济上略微窘迫的董某，也曾想过回老家工作。但他还是不想放弃在上海发展的机会。

  某天，董某下班回家路上被一个老外拦住问路，二人因此建立联系并渐渐熟悉。
  

  周末，老外发消息给董某，约他在酒吧喝酒。董某对陌生人没什么戒备心，几杯啤酒下肚后，就把自己的个人信息告诉了对方，还表示了对今后个人发展的忧虑。推杯换盏之后，董某把老外当成了好朋友。

  但董某完全没想到，他所认识的这位老外，真实身份是一名间谍。他之所以接近董某，其实是有预谋和目的的。

  又一次喝酒之后，该老外称自己的中文读写能力一般，查找中文资料特别吃力，希望董某能帮忙搜集一些特定课题的资料，他愿意出钱，一个课题可以给几百上千。
 

  一开始是网上搜集公开资料，后来老外索性让董某直接写好报告给他。随后，老外又说董某写的报告内容还不够深入和专业，让他从单位里找行业的内容数据和分析报告。董某明知内部资料是保密的，但经不住金钱诱惑，就同意了。

  随着交往深入，国外间谍对董某的指导也越来越细致，甚至还帮他规划了人生目标。在国外间谍的指导下，董某考取了公务员编制。

  在单位里，董某表现得很积极主动，得到了领导的赏识，能够参与重要工作的机会也越来越多，这使他得到了更多接触单位内部重要、核心资料和数据的机会。

  国外间谍目的性很明确，就是通过董某接触到党政机关内部重要、核心资料和数据。然后不断抬高价码，让董某把这些文件复印或者拍照给他。
  

  董某作为党政机关工作人员，法律意识和保密意识淡薄，在明知对方境外背景身份的情况下，为了经济利益甘于被对方利用。

  2022年8月，上海市国家安全局破获了这起间谍案，控制犯罪嫌疑人，固定关键证据，消除了重大的失泄密隐患。

  2022年11月，董某因犯“间谍罪”被判处有期徒刑4年9个月，剥夺政治权利一年。"
郑州新增63个供暖小区？官方回应,https://www.piyao.org.cn/20231109/d5bceb7c7f3c43f4b4542a0efd7b04d3/c.html,2023-11-09,"  升温是否意味着家里会热起来?

  近日郑州热力公布了一批验收合格小区名单，

  是否代表这些小区今冬能供上暖?

  ……

  记者带着这些问题，走入郑州热力。11月8日，郑州热力调度中心调度员李登峰介绍，主城区供热管网的升温，实际上就是郑州的热源开始点火，让加热后的热水流到市区的供热管网中。

  开始升温后，是否意味着家里很快就会热起来？李登峰介绍，升温是缓慢投热的过程，为确保管网安全平稳运行，升温幅度每小时不能超过3℃。此外，由于郑州市区周边的荥阳国电，裕中一、二期和豫能电厂等热源距市区有一定距离，从热源到居民家需要一定时间。

  “如果居民家距离热源比较近，在升温过程中可能会感觉到室温的提升。”李登峰介绍，提前升温也是为了到11月15日正式供热时，确保供热管网末端的用户家中也能热起来。

  在升温过程中，居民需要注意些啥？李登峰介绍，根据往年经验，有的居民家中可能会出现漏水或者积气的问题，一旦出现这样的问题，需及时拨打郑州热力24小时客服电话0371-68890222。

  在供热初期，居民还需要注意哪些问题？郑州热力集团客服中心工作人员何心做出提醒——

  首先，由于整个系统和房间需要有一个传热、蓄热的过程，因此温度是逐步提升的，在这期间，居户尽量不要常开门窗。

  其次，散热器上和周围不要堆放杂物，保持良好的散热空间。

  居民可以对自家暖气片、管道、阀门进行一次全面的检查，并熟记室内阀门的所在位置，发现跑冒滴漏现象及时关闭阀门并找专业人员维修。若发现单元公共部位的暖气管道有泄漏现象，应通知物业或热力公司给予维修。

  最后，如居民往年温度正常，突然出现不热或暖气片上热下凉的现象，首先咨询周边邻居，若属小区整体不热现象，请及时拨打热力客服电话。

  若周边邻居供暖正常，属于居民家中内网问题，首先排查一下家中阀门是否开启，管网是否有气堵，暖气片、过滤网是否堵塞等现象，或拨打热力客服电话咨询和报修。

  验收合格等于今冬供暖？还真不一定

  除了供热升温，近期郑州热力公布的《2023-2024供热期用热公示》系列，引起了郑州居民的广泛关注。

  目前该公示已发布两期，分别是11月1日发布的第一期和11月7日发布的第二期。在第一期中，郑州热力发布了“2023-2024供热期用户工程验收合格用户清单(一)”，清单中有63个今年供热验收合格的小区，许多居民认为，这些小区上了清单，也就意味着今冬可以用上暖了，真的是这样吗？

  郑州热力集团经营发展部工作人员刘奇介绍，11月1日发布的63个小区，是指供热工程在今年验收合格的小区，“只有验收合格的小区，才可能在今冬供暖，对于今年新报装的用户，验收合格是今冬供暖的前提条件”。

  郑州热力在11月7日发布的《2023-2024供热期用热公示(二)》中，附表“2023-2024供热期供热用户名单(一)”，刘奇介绍，这个名单中的17个小区，都是按照验收合格用户清单中的小区，根据先后时间排列和热源调度情况，确定今冬能够用上暖气的小区。

  也就是说，之前网传的“郑州新增63个小区用暖”其实并不准确，混淆了“验收合格”和“供热期供热”的含义。就目前来看，确定供暖的新增小区只有17个，而且这些小区是之前63个小区名单中根据综合条件筛选出来的。

  “未来郑州热力集团还会持续公布验收合格和今冬供热期供热用户名单，请广大市民用户注意关注。”刘奇提醒，小区已经确定今冬用暖的，郑州热力正在加快进行该小区的供热进度，尽早缴费开阀，小区居民耐心等待相关通知即可。

  此外，其余验收合格用户，郑州热力会根据区域热源调度情况，分批按排序确定供热用户，第一时间通知办理相关手续。"
苏打水能调节身体酸碱平衡？,https://www.piyao.org.cn/20231109/5fb932ed2a404e63b53253131ebcae51/c.html,2023-11-09,  喝苏打水不能调节身体酸碱平衡。靠饮食调节人体酸碱平衡的说法，没有一种是科学的。健康人体的内环境，能自动保持在合适的pH值范围，为体内的生理活动提供稳定的环境。比如血液的pH值会一直恒定在7.35-7.45，不会因为喝了苏打水而改变。
对灾情谣言零容忍！恩平公安查处一起涉灾情谣言案件,https://www.piyao.org.cn/20231109/36fc888c48854b629b114575eb1f45c6/c.html,2023-11-09,"  近日，广东恩平市公安局网警大队在工作中发现，网民“@小韦”于2023年11月4日20时25分许在《某音》平台发布一则关于广东恩平发生地震目前正在抢险救灾的视频，该视频内容是人为收集以往全国各地灾情素材剪接编辑而成，捏造恩平发生4.3级地震、房屋倒塌、人员被困、各地志愿者支援等情况，纯属谣言。

  经核实，2023年11月4日19时24分许在广东省江门市恩平市发生4.3级地震，根据恩平市政府11月5日上午最新公布信息，这次地震并无人员伤亡和财产损失。
 

  经深入侦查，民警发现网民“@小韦”真实身份为韦某颂（男，40岁，广西人，目前在广东某地工作）。11月7日凌晨2时许，在江门市公安局网警部门的大力支持下，恩平市公安局网警大队联合相关部门连夜开展处置工作，将韦某颂传唤到公安机关接受讯问。经讯问，韦某颂承认其出于为本人某音账号引流增粉的目的，在未经核实的情况下，发布了关于江门恩平市地震的视频。韦某颂的行为已构成散布谣言扰乱公共秩序，目前，公安机关已依法对其处以行政拘留5日。"
