title,url,date,text
#微博辟谣# 邯郸一网民“嫁接”视频被处罚,https://weibo.com/1866405545/Nv7A6nd1d,2023-12-01,"【邯郸一网民“嫁接”视频被处罚】近日，曲周县公安局依法查处一起编造传播网络谣言案件，违法行为人牛某被行政处罚。
11月28日，网民“杨亮麻辣烫-学习加盟”在抖音短视频平台发布视频并配发文字称“曲周大事件，当街跳舞，警察为其开路，就是这么牛”。经多方核实，该视频为虚假不实消息，严重误导群众认知，造成了不良的社会影响。曲周网警在网上巡查发现后，立即展开侦查。
经查，该账号使用人为牛某，是河北省邯郸市曲周县白寨乡牛庄村人。公安机关随即赶赴白寨乡牛庄村对该人实施了抓捕。
牛某到案后，对其违法事实供认不讳。据牛某交代，其在曲周街道看到执勤民警正在确保精神失常人员安全，为博取他人关注，在视频中编造了在街上跳舞，警察为其开路的谣言。
根据《中华人民共和国治安管理处罚法》第二十五条第一项规定，曲周县公安局决定依法对段某作出罚款500元的行政处罚。收起"
#微博辟谣# 上海一男子河边发现鳄鱼实为雕塑,https://weibo.com/1866405545/Nv7a46WNh,2023-12-01,【#上海一男子河边发现鳄鱼实为雕塑#】11月29日，有上海网友发视频称，在浦东其乐路小河边疑似发现鳄鱼。目击者称，自己是路过时发现，但未敢靠近，不知道是真的假的，因为地点靠近野生动物园，怀疑是从动物园逃出来的鳄鱼。经核实，视频中拍摄到的并不是真鳄鱼，是河边的雕塑，远看有点像鳄鱼趴在河边 ​​​ ...展开
#微博辟谣# 昆明市呈贡区疾病预防控制中心声明：从未与任何教育机构合作开展所谓的公益直播工作，也未要求学校和家长参加所谓的线上公益直播讲座，请勿上当受骗,https://weibo.com/1866405545/Nv6MyigcW,2023-12-01,"#呈贡疾控# 【严正声明】
近期，有市民反映接到自称呈贡区疾病预防控制中心工作人员的微信通知：【呈贡区疾控中心在2023年11月30日晚18：50组织开展《关于如何有效防护疾病及青少年幼儿心理健康建设》线上直播公开课，主讲内容：1、如何培养幼儿认识情绪，调节情绪问题；2、孩子爱哭、胆小、自卑、网瘾怎么办等内容。请学生家长、园医点击链接或扫描二维码进入到直播间观看。】请广大市民注意，此消息不实！
鉴于以上及类似情况，昆明市呈贡区疾病预防控制中心声明如下：呈贡区疾控中心从未与任何教育机构合作开展所谓的公益直播工作，也未要求学校和家长参加所谓的线上公益直播讲座。以上情况纯属虚假信息，请广大市民提高警惕，谨防上当受骗。
现要求任何擅自使用呈贡区疾控中心名义发布不实信息的机构或个人立即停止侵犯中心权利和声誉的一切行为，呈贡区疾控中心将保留追究其法律责任的权利。
特此声明。收起"
#微博辟谣# 运城市监局辟谣学校后厨用拖把洗厨具：系食堂窗口承包商3年前摆拍，涉事人员已开除,https://weibo.com/1866405545/Nv6ABzKKW,2023-12-01,【#运城市监局辟谣学校后厨用拖把洗厨具#：系食堂窗口承包商3年前摆拍 涉事人员已开除】近日，有网民发视频称，山西运城幼儿师范高等专科学校厨房工作人员在大锅里用拖布洗厨具。12月1日，运城幼儿师范高等专科学校称，该事件系食堂窗口承包商3年前摆拍，当初已将涉事人员开除，并将他们用过的道具全部扔掉。运城市市场监督管理局开发区分局称，初步了解视频系2020年拍摄。目前警方介入调查该起事件。（记者：张建斌 制作：李东旭） 新京报我们视频的微博视频收起
#微博辟谣# 歧视是比艾滋病更可怕的病毒，这些艾滋病谣言你是否错信过？,https://weibo.com/1866405545/Nv6kxz4EY,2023-12-01,【#歧视是比艾滋病更可怕的病毒# ！这些艾滋病谣言你是否错信过？】12月1日是世界艾滋病日。由于艾滋病的严重性及其传播方式，患者时常身陷“污名”困局，让他们不得不隐藏疾病，甚至错过及时的医治。戳图了解关于艾滋病的谣言↓一起知艾防艾，消除歧视！#好身体研究院#   ​​​ ...展开
#微博辟谣# 湖南湘乡回应曝老师打骂学生反遭威胁：截图中聊天内容是虚假信息,https://weibo.com/1866405545/O2QHCAikC,2024-02-29,#湖南湘乡回应曝老师打骂学生反遭威胁# 【湖南湘乡回应曝老师打骂学生反遭威胁：截图中聊天内容是虚假信息】2月28日，有网传视频称“湖南湘乡市一女教师因学生不会做题在办公室打骂学生”，引发网友关注。当晚11时，官方发布通报称“确实存在视频中所反映的问题”，并且“已暂停涉事教师工作并责令其接受调查”。2月29日，网传一张聊天记录截图显示，疑似办公室里拍摄该视频的老师被威胁，对此，湘乡市市委宣传部向青蜂侠表示：经核实，截图中的聊天内容是虚假信息，是谣传。已经向上级部门反映处理了。 青蜂侠Bee的微博视频收起
"#微博辟谣# 微博谣言治理公告（五）

微博一直致力于营造安全、文明、友善的社区生态环境，长期以来秉持严厉态度对网络谣言予以坚决打击。为进一步加强对站内不实信息的有效治理，站方持续开展网络谣言专项治理工作，现将一周（11.20—11.26）治理情况公示如下：

站方依据《微博社区公约》等相关规定 ​​​ ...展开",https://weibo.com/1866405545/NuWzqqfzF,2023-11-30,
#微博辟谣# 男子为博眼球发布不实信息被治安处罚,https://weibo.com/1866405545/NuW707vRS,2023-11-30,【#男子为博眼球发布不实信息被治安处罚#】 近日，张某为博眼球、吸流量在短视频平台发布“长子县看守所及办案中心搬迁”的不实信息，造成不良影响。目前，长子县公安局已依法对张某进行相应的治安处罚。警方特此提醒：网络并非法外之地，广大网民要保持理性思考，自觉抵制网络谣言，共同维护网络清朗 ​​​ ...展开
#微博辟谣# 四川盐源辟谣老人家苹果难卖出：不存在滞销，系卖惨摆拍,https://weibo.com/1866405545/NuVXB7avA,2023-11-30,【四川#盐源辟谣老人家苹果难卖出# ：不存在滞销，系卖惨摆拍】#盐源老人苹果烂地里没人收系摆拍# 近日，四川凉山，有博主发了一条“盐源县老人今年苹果难卖出，3年多没见患病儿子”的视频。11月28日，盐源县卫城镇人民政府工作人员介绍，因无人管理土地，视频中的王大爷今年只收获了两筐苹果，并不存 ​​​ ...展开
#微博辟谣# 网传男子遇交警查酒驾，喊话“我给白队打电话了”？警方辟谣！,https://weibo.com/1866405545/NuPPydUOA,2023-11-29,#网传男子酒驾喊话给白队打电话了#【网传男子遇交警查酒驾，喊话“我给白队打电话了”？警方辟谣！】11月28日，网传邢台一男子疑似酒驾被查，对着交警喊话“我给白队打电话了”，网传视频显示男子当时坐在警车后座，多名疑似正在查酒驾的交警围着警车，现场有人说“我给白队打电话了”，有人随即说道“拉过去，拉过去”，据华商报大风新闻记者报道，“我给白队打电话了”并不是男子所说，那句话是现场执法交警说的，并非网传视频所传是男子喊话，视频中涉嫌酒驾的男子也已经被依法处置了，当晚查出酒驾的人员已经全部处理。 秒讯视频的微博视频收起
#微博辟谣# 网传投靠朋友家可以落户上海？12345热线：并未出新政,https://weibo.com/1866405545/NuPMMz7dX,2023-11-29,【#网传投靠朋友家可以落户上海#？12345热线：并未出新政】#官方回应网传投靠朋友家可以落户上海# 近日，居然可以和朋友一个户口本的相关话题登上热搜。网传视频称，只要满足一定的条件，在上海、深圳、杭州、海口等城市可实现“投靠朋友落户”。有网友好奇：能否将户口投靠或挂靠到北上广这种大城市的朋友家？对此，记者致电上海12345市民服务热线，接线工作人员表示，目前上海投靠落户政策并未出新政，投靠落户关系仅限子女、夫妻以及一些外迁老人，并未出台所谓外地好友关系可以投靠本地落户的政策。#官方回应投靠朋友家可以落户上海#(澎湃新闻)收起
#微博辟谣# 官方辟谣成都机场出租车只接受拼车,https://weibo.com/1866405545/NuPKBcVQi,2023-11-29,"【#官方辟谣成都机场出租车只接受拼车#】11月28日，网友爆料成都天府机场出租车拒载乘客，他连续询问多辆出租车司机，均遭拒载，司机只接受拼车服务。该网友投诉后交通执法部门来到现场但未解决。
11月29日，@大河报 记者致电成都东部新区综合执法局，该局回应称网友举报不属实，视频为拼接合成，稍后 ​​​ ...展开"
#微博辟谣# 在泰国被捕的中国乞丐与人口贩卖无关,https://weibo.com/1866405545/NuF0sBfIk,2023-11-28,【#警方通报中国6名乞丐在泰国被捕#】#在泰国被捕的中国乞丐与人口贩卖无关# 11月22日，橙柿互动报道了有6名中国乞丐在泰国被警方逮捕。差不多一周时间过去了，泰国警方公布了调查的结果。综合包括曼谷邮报、马来西亚星报和越南快报等多家东南亚媒体报道，这些身体带有残疾的中国乞丐与国际人口贩卖并 ​​​ ...展开
#微博辟谣# 夸大其词虚构事实蹭热点，一网民被阜平警方依法采取行政处罚,https://weibo.com/1866405545/NuEQn465F,2023-11-28,"#拒绝网络谣言清朗网络环境#保定超话 【依法打击网络谣言丨杜绝夸大其词虚构事实蹭热点——阜平网警迅速查处一起网络谣言】
为依法打击网络谣言，避免谣言造成不良社会影响，阜平网警线上、线下同步开展打击网络谣言行动，坚决遏制网络谣言。近期查处一起造谣案件。

2023年11月17日，阜平网警工作中发现，抖音网民“杜某某”发布视频称“阜平高铁桥墩炸了”，严重扰乱了网络公共秩序，造成恶劣社会影响，经公安机关调查核实，此桥墩并未发生爆炸，只是小范围着火且火势可控未造成人员伤亡，该文字内容系虚假信息，纯属谣言。 

经阜平公安机关依法调查，杜某某对违法行为供认不讳。目前，阜平县公安机关已依法对杜某某采取行政处罚，杜某某表示通过此事深刻地意识到了网络并非法外之地，并保证今后会注意自己的言行不在网络随意编造、传播虚假信息。

保定网警提醒您：互联网不是法外之地，坚持实事求是，不能为了蹭热度，博取流量而凭空杜撰、夸大其词、断章取义歪曲事实，恶意炒作。请广大网民增强法治意识，不信谣，不传谣，不造谣，共同营造清朗网络空间。收起"
#微博辟谣# 网传天津一中学学生吃校外餐被体罚，教育局回应：孩子们只是在登记，并非罚站,https://weibo.com/1866405545/NuPDlCoG5,2023-11-29,【#网传天津一中学学生吃校外餐被体罚#，教育局回应】11月27日，一位网友发布视频称，天津市河北区汇森中学不让学生拿家长送的饭，体罚孩子在操场站着引发关注。#教育局回应中学学生吃校外餐被体罚# 对此，天津市河北区教育局回应称，“该视频内容失实，且孩子们只是在登记，并非罚站。”随后，记者联 ​​​ ...展开
#微博辟谣# 官方回应网传成都部分小区成立打狗队：目前没有接到相关通知,https://weibo.com/1866405545/Noq72dNAj,2023-10-18,【#官方回应网传成都部分小区成立打狗队# ：目前没有接到相关通知】10月18日，四川成都。网传罗威纳犬咬人事件后，成都部分小区成立打狗小队，对无主人看守、无牵绳的狗进行捕捉和驱赶。对此，成都市住建局物业事务中心工作人员表示，目前没有接到相关文件通知，没有小区成立打狗队的说法。媒体随机联 ​​​ ...展开
#微博辟谣# 公交公司称司机多次急刹致乘客摔倒不实,https://weibo.com/1866405545/Noq35ujgU,2023-10-18,【#公交公司回应司机辱骂学生不坐就滚# ：网传信息与事实不符  网友称其多次急刹让乘客摔倒 】#公交公司称司机多次急刹致乘客摔倒不实# 日前一段新疆克拉玛依公交司机在车厢内辱骂乘客的视频引发舆论关注。据现场视频显示，涉事司机多次骂出脏字并驱赶乘客下车。有媒体报道称，事发原因系学生在公交车内喧哗，公交司机上前制止。10月16日，红星新闻记者拨打了公交投诉热线。相关工作人员称正在处理此事，涉事公交司机急刹车导致乘客摔倒的传言不实。红星视频的微博视频收起
#微博辟谣# 警方辟谣江苏无锡一工厂爆燃2死3伤,https://weibo.com/1866405545/NopINmuFY,2023-10-18,"【#警方辟谣江苏无锡一工厂爆燃2死3伤#】10月17日，江苏无锡警方发布警情通报：近日，一则“江苏无锡一工厂发生爆燃，2人死亡3人受伤”的虚假视频在网络传播，引发网民关注。公安机关迅速开展调查，将涉嫌编造、传播谣言的范某振(男，31岁)、赵某(男，30岁 ) 、林某(男，49岁 ) 抓获。
经查，范某振为 ​​​ ...展开"
#微博辟谣# 广州辟谣蛇类可食用！无论野生还是养殖均不能加工为餐食,https://weibo.com/1866405545/NooG41nXR,2023-10-18,"【#广州辟谣蛇类可食用#！无论野生还是养殖均不能加工为餐食】近日，有自媒体谣传“自3月1日起，可以吃蛇了”，也有多个自媒体推介加工销售以蛇为食材的菜肴，引发一些餐饮企业和市民的关注，纷纷致电保护部门咨询：到底蛇能不能吃？

广州市林业和园林局明确表示，蛇类是不可以食用的。无论野生蛇还是养殖蛇，均尚未列入《国家畜禽遗传资源品种目录（2021版）》，各经营单位不得以蛇为食材加工餐食。除蛇以外还有果子狸、竹鼠、野鸡等陆生野生动物均不能食用。（文/记者：叶卡斯）网页链接收起"
#微博辟谣# 重庆一幼儿园聘“阿姨”当保安？园方：实为家长义工,https://weibo.com/1866405545/Noia5eP2i,2023-10-17,#联合辟谣##微博辟谣##重庆一幼儿园回应聘用阿姨当保安#【重庆一幼儿园聘“阿姨”当保安？园方：实为家长义工】近日，一则网友发布的视频引发关注。该视频称，重庆一家幼儿园，聘请“阿姨”当保安。涉事幼儿园回应称，不是保安，是家长义工。网传视频显示，一家幼儿园门口，家长正在排队接孩子。旁边站 ​​​ ...展开
#微博辟谣# 罗大美遇害案3名嫌疑人已落网，官方人士：网传罗大美遭分尸消息不实,https://weibo.com/1866405545/NoIQS7aUS,2023-10-20,【#罗大美遇害案3名嫌疑人已落网#官方人士：#网传罗大美遭分尸消息不实#】#百万粉丝网红罗大美遭熟人绑架杀害#南阳“反串”网红罗大美遇害一事引发关注。南阳官方人士介绍，罗大美遇害案有3名嫌疑人，均已落网。3嫌犯与罗大美熟识，将其骗至南召县实施绑架勒索，随后杀害并藏尸地窖，网传被害人遭分尸系不实信息。目前，该案正在进一步侦办中。（上游新闻） 封面新闻的微博视频收起
#微博辟谣# 对抗哈马斯，以色列出动“科幻武器”？谣言！,https://weibo.com/1866405545/NoIwHwjps,2023-10-20,【对抗哈马斯，以色列出动“科幻武器”？】 近日，据媒体报道，为应对巴勒斯坦伊斯兰抵抗运动（哈马斯）的饱和火箭弹袭击，以色列提前部署原计划于2025年服役的“铁束”激光防空系统，并投入拦截哈马斯火箭弹的实际作战。但是，相关报道很快被证实是谣言。军事观察员滕建群表示，在#巴以冲突#的风口浪 ​​​ ...展开
#微博辟谣# 当地派出所：醉酒女子当街遭性侵谣言系AI撰写,https://weibo.com/1866405545/Noqevt94R,2023-10-18,【当地派出所：#醉酒女子当街遭性侵谣言系AI撰写#】 10月17日，一段醉酒女孩疑遭男子当街侵犯的视频引发网友关注。据相关视频截图显示，涉事男子衣衫不整伏在一倒地女生身上。另外，有网友在10月16日发博称，10月15日晚上，在南京玄武区1912酒吧一条街，一名醉酒女子遭人当街性侵，数名路人围观甚至拍 ​​​ ...展开
#微博辟谣# #四川云辟谣# 【熊猫斩谣（2023年10月16日）】,https://weibo.com/1866405545/NohxX112P,2023-10-17,【熊猫斩谣（2023年10月16日）】#四川云辟谣#含硅洗发水会导致脱发？上热搜的“支原体肺炎”，究竟是个啥？“AI换脸”诈骗如何防？金融监管部门提示！‍今天有没有你相信了的谣言？快来戳图查看吧！希望大家对未经核实的信息，不轻信、不盲从、不发布、不传播、不评论。#微博辟谣#  收起
#微博辟谣# 河南老君山辟谣免门票活动，现执行价格为100元/人,https://weibo.com/1866405545/No7Vje16v,2023-10-16,【#河南老君山辟谣免门票活动#，现执行价格为100元/人】10月14日，“老君山风景名胜区”微信公众号发布声明称，近期部分网络用户在自媒体平台上传播“关于老君山景区10月10日起免门票活动”的不实信息，老君山景区门票现执行价格为100元/人，除参加洛阳市推出的“乘飞机免门票游洛阳”活动(2023年7月18 ​​​ ...展开
#微博辟谣# 济南辟谣网传一技师学院女生死亡：系外地案件转嫁,https://weibo.com/1866405545/No7Cqrjmb,2023-10-16,【#济南辟谣网传一技师学院女生死亡# ：系外地案件转嫁】10月14日，网络上出现“济南一技师学院女生死亡在宿舍”的消息引发网民关注，经核实，此消息为谣言系外地案件转嫁。济南互联网联合辟谣平台提醒广大市民，不轻信、不盲从、不传谣，做指尖上的智者。@济南时报 ​​​济南时报的微博视频 网页链接收起
#微博辟谣# 伊朗官方否认C罗将受鞭刑：毫无根据 ​​,https://weibo.com/1866405545/No5Zpag3k,2023-10-16,【#伊朗官方否认C罗将受鞭刑#：毫无根据 ​​​】近日，意媒报道C罗在伊朗参加活动时拥抱和亲吻一位残疾女画家，可能因违反当地法律而被判罚100次鞭刑。事后伊朗驻西班牙大使馆官方推特发布声明：我们强烈反对任何在伊朗的国际运动员受到的任何指控。发布这种毫无依据的新闻可能会导致一些真正发生的事 ​​​ ...展开
#微博辟谣#工行回应网传客户存款被转走购理财：信息不实,https://weibo.com/1866405545/NnXxfC6JD,2023-10-15,"【#工行回应网传客户存款被转走购理财#：信息不实】工行周口项城支行10月14日夜间针对网传该支行客户存款被转走购理财一事称，网传信息不实。

据传闻，该支行一位客户10万元存款被转走购买理财产品。工行称，经核查，该客户是通过自助渠道转账10万元至某公司账户，涉及“协助人员”黄某杰不是工行员工 ​​​ ...展开"
#微博辟谣#四人因散布“湘乡市二中门口有人拐卖学生并切除器官”等不实信息被警方依法处以行政罚款处罚,https://weibo.com/1866405545/No8l5xX7S,2023-10-16,#湘潭警事# 【做了“这事”，四人被行政处罚】今年9月底，@湘乡公安 网安大队民警在工作中发现，湘乡市内有人在抖音、头条、微信群散布“湘乡市二中门口，有外地人向学生问路，趁机拐走学生并切除器官”等信息，引起公众恐慌，造成不良影响。湘乡市委网信办、公安机关高度重视，迅速开展侦查工作确认该 ​​​ ...展开
#微博辟谣#乡政府否认玉米地被数百人哄抢 ：承包商收割后剩下的，村民在拾捡,https://weibo.com/1866405545/NnX75CxMz,2023-10-15,【#乡政府否认玉米地被数百人哄抢# ：承包商收割后剩下的，村民在拾捡】#警方否认周口一玉米地被哄抢# 10月14日，河南周口，据媒体报道，郸城县城郊乡一玉米种植地遭周边村民集体哄抢。对此，城郊乡人民政府工作人员回应称，地里的是包地公司收割后剩下的玉米，周边村民并非在哄抢，而是在拾捡。辖区派出所表示，确系群众拾捡，警方当时在现场巡逻。#乡政府否认周口一玉米地被数百人哄抢# @巨浪视频 巨浪视频的微博视频收起
#微博辟谣#校方回应网传深夜狼群出没校园：不实，是野狗,https://weibo.com/1866405545/NnX07ASlt,2023-10-15,【#校方回应网传深夜狼群出没校园#：不实，是野狗】10月14日凌晨，有网友发布视频称，河北资源环境职业技术学院蟠龙湖校区内有狼出现。视频显示，其在宿舍拍到楼下有三只动物出现，之后视频中出现狼嚎叫的声音。该网友还在评论区表示：“真有狼啊！”10月14日上午，该校保卫处工作人员回应称学生们所反 ​​​ ...展开
#微博辟谣# 网传哈尔滨公交司机扔下乘客打车走不实,https://weibo.com/1866405545/NnE5ctaDB,2023-10-13,【#网传哈尔滨公交司机扔下乘客打车走不实# 客运公司：有乘客酒后骂司机 司机未弃车离开】10月12日，记者从哈尔滨德顺客运公司获悉，网传“公交司机扔下乘客打车走”一事不实。11日，哈尔滨一辆61路公交车停在路边，车辆驾驶位不见公交车司机。公交车队队长段发刚说，当时有两名乘客上车后没买票，司机 ​​​ ...展开
#微博辟谣# 编造广州地铁谣言的男子被刑拘,https://weibo.com/1866405545/NnDIkpdGV,2023-10-13,"【情况通报】
10月12日下午，一则关于广州地铁的谣言在网络传播，广州警方迅速立案开展侦查，于当天18时19分许在天河区一城中村，将故意编造发布该则信息的涉案嫌疑人谭某（男，23岁，广西人）抓获。经审讯，谭某供认该则谣言系其编发，目的是炫耀其可通过计算机编程技术生成特定页面的能力。目前，犯罪嫌疑人谭某已被警方依法刑事拘留，案件仍在进一步侦办中。
警方提醒：网络不是法外之地，编造、故意传播网络谣言等违法犯罪行为将受到法律严惩。请大家不信谣不传谣，共同维护网络清朗空间。收起"
#微博辟谣# 网传文成刘伯温故居火灾系谣言,https://weibo.com/1866405545/NnDu2ps7z,2023-10-13,"【#举报声明# ℓ网传文成刘伯温故居火灾系谣言，请立即删除！】  

10月12晚和13日上午，分别有“刘伯温故居着火”“刘伯温儿子老宅火灾”两类视频在网上流传。经核实，视频中起火地点为文成县南田镇九都村华阳巷一砖木结构民房，火已扑灭，无人员伤亡，起火原因正在调查中。该民房非网传刘伯温故居， ​​​ ...展开"
#微博辟谣# 南阳职业学院声明 ：关于学生实习的不实言论系被人恶意盗号发布,https://weibo.com/1866405545/Nnx3b0HBl,2023-10-12,【#南阳职业学院声明# ：关于学生实习的不实言论系被人恶意盗号发布】10月12日，河南南阳，@南阳职业学院 发布声明，称南阳职业学院官方微博于10月12日上午10：17分发布的关于学生实习的不实言论，系被人恶意盗号发布，望大家不要传播。目前，学校正在追溯信息的源头，并适时运用法律武器处理此事。 ​​​ ...展开
#微博辟谣# 武汉一副区长辟谣图书馆骚扰事件男生系其儿子：独生子2014年出生，已向警方报案,https://weibo.com/1866405545/NnE7b0udB,2023-10-13,【#武汉一副区长辟谣图书馆骚扰事件男生系其儿子##官员辟谣武大图书馆骚扰事件男生系其儿子#：独生子2014年出生，已向警方报案】10月11日，一位女生在网上发文求助称：7月11日傍晚18:00-20:20期间，她在武汉大学文理学部图书馆北门走廊，受到武汉大学外国语言文学学院X同学的性骚扰，引发广泛关注。 ​​​ ...展开
#微博辟谣#  中国互联网联合辟谣平台盘点2023年9月热传谣言,https://weibo.com/1866405545/NnwOBpR06,2023-10-12,#联合辟谣##微博辟谣#【#打击网络谣言共建清朗家园# 中国互联网联合辟谣平台2023年9月辟谣榜】国家自然科学基金委员会成立“试点社区”？多地发生“拿100元骗孩子上车带路”事件？今年国庆后老年人可半价购买火车票？北京市房山区一河道内惊现碎金？大连核辐射值超出预期？中国互联网联合辟谣平台盘点9月热传谣言，遏制谣言传播空间，净化网络生态，营造风清气正的网络环境。#让网络谣言无处遁形# @中央网信办举报中心 @微博辟谣 戳图↓↓看详情收起
#微博辟谣# 网传“台州市路桥区两名村干部不雅视频外泄”？假的！,https://weibo.com/1866405545/NnlUgpQcl,2023-10-11,"#微博辟谣#【网传“台州市路桥区两名村干部不雅视频外泄”？假的！请自行删除！】

        #台州警讯# 10月11日，台州网警在日常巡查中发现，一条标题写着“两干部忘关会议摄像头，致不雅视频流出，已停职，并交纪律调查”的今日头条贴文，贴文内容显示为“台州市路桥区蓬街镇人民政府发布情况说明称 ​​​ ...展开"
#微博辟谣##四川云辟谣# 【熊猫斩谣（2023年10月9日）】,https://weibo.com/1866405545/Nnb3K59hA,2023-10-10,【熊猫斩谣（2023年10月9日）】#四川云辟谣#鲜榨果汁营养比水果高？生蚝如何处理才能避免病毒感染？警惕新型蟹卡骗局：引导受害人进群后实施刷单诈骗！今天有没有你相信了的谣言？快来戳图查看吧！希望大家对未经核实的信息，不轻信、不盲从、不发布、不传播、不评论。#微博辟谣#    ​​​ ...展开
#微博辟谣# 编造“儿童溺亡”谣言，造谣者被团风警方依法行政拘留,https://weibo.com/1866405545/Nn4aEqXbs,2023-10-09,【处罚！编造“儿童溺亡”谣言，造谣者被行政拘留】近日，团风警方在网络巡查中发现宋某某在某平台发布一则“小孩溺亡”的短视频，引发社会的关注和争议，民警迅速展开调查。经查证，10月5日，宋某某在团风县杜皮乡东岳钓场附近游玩时，因看见有警车和急救车停在此处，为了博眼球，引流量，故编造发布 ​​​ ...展开
#微博辟谣# 株洲中草药协会？假的！两非法社会组织被“摘牌”,https://weibo.com/1866405545/Nnbp99uMr,2023-10-10,"【株洲中草药协会？假的！两非法社会组织被“摘牌”】9月下旬，市民政局联合相关部门开展打击整治非法社会组织专项行动，先后查处两家非法社会组织，对其牌匾进行了拆除。

9月20日，市民政局开展联合执法行动，对非法社会组织“株洲市民政局中草药协会”依法予以取缔。经查，该机构未经登记，擅自以社 ​​​ ...展开"
#微博辟谣# 吉林敦化一学生家长曝校服夹层填充碎布条？校方回应：系谣言，已报警处理,https://weibo.com/1866405545/Nn3BNuVws,2023-10-09,【吉林敦化一学生家长曝校服夹层填充碎布条？校方回应：系谣言，已报警处理】#学校称校服塞碎布条系谣言已报警# 近日，吉林敦化一学生家长反映学校校服内的填充物为布条引发社会关注。敦化市第二小学工作人员回复记者称，网传视频系谣言，学校已经报警处理。“敦化的学校压根没有视频中反映的事情，应该是蹭流量造谣的，目前相关视频已经删除了。”该工作人员告诉记者：“现在学校校服都是经过招标，同时经过家长委员会同意才确定的，都是公开透明的，谁也不敢在校服上作假。”敦化市教育局工作人员表示目前此事正在调查之中，至于具体细节他并不清楚，调查结果出来后将会向社会公布。吉林敦化一学生家长曝校服夹层填充碎布条？校方回应：系谣言，已报警处理收起
#微博辟谣# 网传华为发布声明拒绝某企业代工请求 ？华为：纯属造谣！,https://weibo.com/1866405545/Nn2xs0GD3,2023-10-09,"【#网传华为发布声明拒绝某企业代工请求# ？华为：纯属造谣！】近日，有社交平台出现“华为拒绝富士康代工请求”的消息，并被多平台和多账号转载。记者向华为方面证实，相关信息纯属造谣。

10月8日，华为通过微博官方账号辟谣，表示网传“华为发布声明拒绝富士康代工请求”纯属造谣，造谣者毫无 ​​​ ...展开"
#微博辟谣#一网民发布交通事故谣言，被沅江警方依法行政拘留3日,https://weibo.com/1866405545/Nmi4RoJON,2023-10-04,"【网络平台发布交通事故谣言，被行政拘留3日！】2023年10月1日6时许，沅江市泗湖山镇居民王某在不明真相的情况下，随意在抖音平台发布沅江市赤山大桥路段发生一起死亡3人的交通事故虚假视频，该视频浏览点击量达16万余次，且发布后又被多人转发和点赞，引发公众关注，造成恶劣社会影响。
最终，根据《 ​​​ ...展开"
#微博辟谣# 高速民警辟谣网传举报违章1分钟赚3000元,https://weibo.com/1866405545/Nmh4UhBUj,2023-10-04,"#高速民警辟谣网传举报违章1分钟赚3000元#【网称举报高速违章1分钟赚3000元？高速公路民警：炒作】近日，美妆博主司女士（化名）在某社交平台发布视频称：“高速公路堵车堵得好啊，一分钟不到挣了3000元！”从视频的内容来看，其IP地址为湖南省，画面显示高速公路遭遇堵车，其用手机拍摄了部分车辆占用应急车道行驶的行为，并称举报有奖。视频称每起举报奖励300元，1分钟内拍了10辆车，相当于赚了3000元。
记者致电湖南省高速公路交通警察局，就司女士所称举报占用应急车道行为每起300元奖励的情况进行了咨询，值班人员回应称：“这个情况无法核实，我们不知道她发的哪个平台，这个（300元/起）不是我们总队给出的奖励吧。”
从“湖南高速警察”微信公众号曝光的交通违法图片来看，很多“随手拍”都是举报的车辆占用应急车道行为。至于举报奖励的额度，不是网传的300元/起，而是30元/起。同时据衡阳交通经济广播报道，“随手拍”设置了奖励上限：“对同一举报人在一个自然月内的多起有效举报，奖励可以累积发放，但累积奖励金额最高不超过1500元。”（上游新闻记者 赵映骥）上游新闻收起"
#微博辟谣# 西安交警辟谣：网传“9月30日，我市某景区发生儿童被撞交通事故”的视频。经核实，视频中事故发生时间为2023年7月23日。,https://weibo.com/1866405545/Nm1YJbPmP,2023-10-02,"辟谣声明

    网传“9月30日，我市某景区发生儿童被撞交通事故”的视频。经核实，视频中事故发生时间为2023年7月23日。
    案例中，事故车辆因前方拥堵逆行行驶，与道路上的儿童发生碰撞，事故导致儿童腿部和肋部两处骨折，事故触目惊心。节假日出行人流、车流激增，主要提醒大家长假期间自驾游玩注 ​​​ ...展开"
#微博辟谣##9月科学流言榜#联合发布！,https://weibo.com/1866405545/NlZC1hats,2023-10-02,#联合辟谣##微博辟谣#【#9月科学流言榜#联合发布！】烫伤后用抹酱油、涂牙膏等“土办法”处理，伤口好得快？晚上吃姜赛砒霜？咖啡+酒=致癌物翻倍？癫痫发作时，要赶快用东西堵住嘴？……9月的这些“科学”流言别相信！中国互联网联合辟谣平台联合@科学辟谣 “学习强国”平台与@微博辟谣 为你解读真相↓↓收起
#微博辟谣#官方辟谣高中经费紧张号召家长捐款,https://weibo.com/1866405545/NlZ3p9Vlw,2023-10-02,【#官方辟谣高中经费紧张号召家长捐款# 校方称家委会活动被误读】#高中因经费紧张号召家长捐款系谣言# 近日，关于佛山市第三中学的一份《经费自愿捐赠倡议书》引发网友关注。该倡议书称，“目前教育局对公办学校的支持有限，经费严重缺口……现在倡议大家表表心意……这些捐款费用都是用在孩子们身上。 ​​​ ...展开
