title,date,url,text
北京金融街某大楼发生聚集性感染？,2020-02-21,https://baijiahao.baidu.com/s?id=1659159669393498745,"流传内容：北京金融街某通讯公司大楼发生聚集性感染。
鉴定结果：谣言
要点：
北京市西城区人民政府新闻办公室通过官微发布称，截止2月21日18时，经北京市西城区健康委员会调查核实，网传内容系谣言，西城区今日无新增新冠肺炎感染病例。
消息来源：北京晚报北京西城金融街某通讯公司大楼聚集性感染？假的！
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
柬埔寨首相确诊新冠肺炎？,2020-02-21,https://baijiahao.baidu.com/s?id=1659147164265912723,"流传内容：境外社交媒体上流传“洪森也感染了新冠肺炎病毒”。
鉴定结果：谣言
要点：
据柬埔寨当地报纸“柬华日报”2月17日报道，柬埔寨卫生部就“洪森已经感染上新冠肺炎”一事进行辟谣，并表示将对造谣者采取法律行动。同时，2月17日上午，洪森还出席并主持柬埔寨全国妇女理事会总结会议。
网络疯传的洪森住院图，实际上是2017年5月3日洪森因为劳累过度前往新加坡治疗时的照片。
消息来源：上观新闻
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
新冠病毒能透过皮肤侵入人体？,2020-02-21,https://baijiahao.baidu.com/s?id=1659146619362793194,"流传内容：有传闻称，新型冠状病毒能通过皮肤侵入人体。
鉴定结果：谣言
要点：
2月21日上午，在国务院联防联控机制应对新型冠状病毒感染肺炎疫情举行新闻发布会。中国科学院院士周琪表示，现在，病毒进入人体都是通过黏膜，就是口、鼻、眼，主要是口鼻进入人体。做好对这些部位的重点防护非常重要。到今天为止，所有的临床试验和科研实验都证明，新冠病毒不能透过皮肤侵入人体。
消息来源：央视新闻新冠病毒不能透过皮肤侵入人体
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
新冠病毒会攻击肾脏和睾丸，影响性功能？,2020-02-21,https://baijiahao.baidu.com/s?id=1659144207670046344,"流传内容：感染新冠病毒后有7%的患者可能出现急性肾功能衰竭，因此病毒会攻击肾脏和睾丸。
鉴定结果：待论证
要点：
1.南京医科大学附属苏州医院某研究团队发现病毒更容易攻击ACE2蛋白表达比较丰富的组织，而这些组织包括肾脏和睾丸的某些上皮细胞，其表达的浓度甚至超过肺脏，因此病毒有攻击肾脏和睾丸的可能性。
2.真正能够验证病毒是否能攻击器官的证据是人体解剖和病理检查，必须证实这些器官当中有病毒颗粒，并对细胞产生了损害才能说明病毒可以影响肾脏和睾丸的这个结论，器官蛋白的表达并不能确定可以感染，而且全身能够表达这个蛋白的组织和器官很多，且肺组织并非表达最高的器官，但大部分感染者的症状集中在肺脏，因此，并不能从论文得出肯定的结论，作者的原标题也只是表达了有攻击这两个器官的可能性，提醒临床医生注意。
3.湖北省政府网站3月12日中午也发布了这篇文章，并用标题《感染新冠肺炎的适龄男性应进行生育力检查》，当天又将该文章下线。
消息来源：胡洋 上海市肺科医院副主任医师新冠病毒可以攻击肾脏和睾丸？暂未得到临床验证
第一财经新冠病毒影响男性生育力？湖北省政府官网已撤下该文
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
湖北仙桃市一精神病院新冠肺炎患者外逃？,2020-02-21,https://baijiahao.baidu.com/s?id=1659123964425657671,"流传内容：湖北仙桃胡场精神病院患者全部感染”“胡场精神病院确诊病人跑出去了。
鉴定结果：谣言
要点：
仙桃市卫健委称，胡场精神病医院是仙桃市一家民营精神病医院，2月17日，该院多名人员出现发热症状，经对130名在院病人、49名医护人员进行核酸检测及相关诊查，累计确诊新冠肺炎患者18例(在院病人16例、护工2例)，目前均在市定点医院接受治疗。其余人员按照新冠肺炎诊疗规范，正在进行集中隔离医学观察。没有出现确诊病人出走的现象。
消息来源：中国新闻网湖北仙桃市一精神病院新冠肺炎患者外逃？官方辟谣
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
江苏省内所有卡点2月20日晚全部拆除？,2020-02-21,https://baijiahao.baidu.com/s?id=1659122646275682986,"流传内容：江苏省内所有的关卡取消了！这是紧急通知！全省内的所有卡点就要在今天晚上全部拆除。
鉴定结果：谣言
要点：
1.江苏省交通运输厅相关负责人称，江苏目前对交通采取的是分区分级管控，目前，13 个设区市均按照风险等级制定了自己的防控策略，如南京、泰州、扬州、淮安、常州、苏州、宿迁、盐城、镇江等地的市界卡口依然没有取消。
2.江苏要求，设区市所辖县（市、区）全部为低风险地区的，市域范围内不设各类卡口，取消一切车辆和人员通行限制，保障城乡公共交通正常运转。省内相邻县均为低风险地区的，县与县之间不设查控点。
消息来源：潇湘晨报江苏省内所有卡点今晚全部拆除？谣言！
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
武汉长江大桥燃放烟花为武汉驱疫？,2020-02-21,https://baijiahao.baidu.com/s?id=1659122161002829751,"流传内容：网传一段武汉长江大桥燃放烟花的视频，被解读为武汉燃放烟花驱疫。
鉴定结果：谣言
要点：
该视频是一条电脑合成的焰火视频，创作者正是来自长沙浏阳的专职烟花摄影师田应会。
“我想为家乡鼓鼓劲，加加油！希望病毒早日散去，亲人早日相见，各行各业尽快恢复运作。”田应会以武汉长江大桥这座标志性的建筑为背景，结合自己的专业，制作了这条视频，为网友和湖北人民放了一场精彩的“云焰火”。
消息来源：红网武汉长江大桥上的“云焰火”看得人热泪盈眶
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
武汉两名治愈患者复发？,2020-02-21,https://baijiahao.baidu.com/s?id=1659121972847471132,"流传内容：2月20日，一份关于洪山区洪山街大华社区新冠肺炎患者治愈后复发的信息，在网上引发热议。
鉴定结果：谣言
要点：
真实情况是，2月20日社区一名工作人员在填报疫情通报时，采用了新版的通报格式，因此将前期治愈的三名患者重新添加，本意是让数据更完整，但因为个人表述不当，引发外界误解。在20日晚，洪山街道办和大华社区居委会，对这一情况进行了紧急处理，并对外发布了情况说明，在说明中深刻检讨，真诚致歉。
消息来源：荆楚网辟谣！网传武汉两治愈患者复发？原是通报表述失误
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
北京友谊医院接收一名新冠肺炎产妇？,2020-02-21,https://baijiahao.baidu.com/s?id=1659109746056848808,"流传内容：北京友谊医院新接受一名产妇，检出新冠肺炎核酸阳性，导致重大疫情。
鉴定结果：谣言
要点：
2月18日，友谊医院西城院区妇产科病房发现一名新冠肺炎疑似患者，后经区、市两级疾控中心复核排除疑似。
在等待疾控中心复核结果期间，为保证患者和医护人员安全和健康，降低交叉感染风险，友谊医院暂停了妇产科门急诊，并采取了相应的隔离措施。目前病房隔离已经解除，妇产科门急诊已恢复。
消息来源：人民网北京友谊医院新冠肺炎疑似患者排除疑似 妇产科门急诊已恢复
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
果多美北京月坛南街店员工感染新冠肺炎？,2020-02-20,https://baijiahao.baidu.com/s?id=1659061040665757589,"流传内容：传言称果多美月坛南街店有员工感染新冠肺炎，被疾控中心当场带走。
鉴定结果：谣言
要点：
果多美水果超市2月20日发布声明称：“我公司当前无一例员工确诊或疑似感染情况。该店人员全部通过防疫部门排查，专业核酸检测全部为阴性”。
消息来源：北京商报果多美澄清：无员工确诊或疑似感染新冠肺炎
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
北京海淀医院出现院内感染？,2020-02-20,https://baijiahao.baidu.com/s?id=1659060160700352903,"流传内容：海淀医院出现院内多人感染、中关村的公寓酒店出现新冠肺炎病人死亡。
鉴定结果：谣言
要点：
海淀区卫生健康委郑重声明，网上所传内容是虚假信息。自全市开展疫情防控工作以来，海淀医院院感防控到位，辖区各社区疫情防控周密细致。
消息来源：北京海淀海淀区卫健委：网传海淀医院出现院内感染等消息是谣言
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
牛蛙被国家列入禁食名录？,2020-02-20,https://baijiahao.baidu.com/s?id=1659057942178132945,"流传内容：国家市场监管总局、农业农村部、国家林草局三部委要求全国疫情解除期间，禁止野生动物交易活动。网传一份名单显示，牛蛙、甲鱼、水鸭等也被禁止经营销售。
鉴定结果：谣言
要点：
国家林草局相关负责人2月20日表示，三部委尚未发布相关野生动物名录，更没有发布禁食名单。
消息来源：红星新闻辟谣！网传牛蛙列入禁食名录 国家林草局：从未发布相关名单
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
美国动用全球最大医院船撤离邮轮上的美国人？,2020-02-20,https://baijiahao.baidu.com/s?id=1659057774032310545,"流传内容：美国动用全球最大医院船针对‘钻石公主号’邮轮疫情”被网友点评“真正强大文明的国家，才是其公民和各国人民的坚强后盾”。
鉴定结果：谣言
要点：
真实情况是，2月17日凌晨，两架美国包机从东京起飞，撤走了“钻石公主”号邮轮上的美国公民。
2月18日，从“钻石公主”号邮轮撤离的美国乘客已全部返回美国。其中一架于当地时间16日深夜抵达美国西部加利福尼亚州特拉维斯空军基地，另一架于17日凌晨抵达美国南部得克萨斯州的拉克兰空军基地。所有乘客将在军事基地隔离14天，机上人员随后将进行第二轮隔离。
据日本政府表示，当地时间2月17日早上，有328名美国人下船，并在7时从东京羽田机场出境。美国国务院称，在这部分人员中，新查明14人感染新冠肺炎，但允许他们搭乘包机，这些人被送到飞机上的一个封闭隔离包厢中，与机上其他乘客隔离开。
据美媒报道，有44名美国籍确诊患者留在了日本。乘客当中也有人担心被感染，表示暂时不回美国。美国驻日本大使馆称，下一次可能的返美时间将在3月4日以后。
消息来源：上观新闻
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
使用红外线测温枪会引发白内障？,2020-02-20,https://baijiahao.baidu.com/s?id=1659057587040832786,"流传内容：由于眼球含有较多的液体，对红外线吸收能力较强，使用红外线测温枪可能会引起白内障。
鉴定结果：谣言
要点：
1.一切温度高于绝对零度的物体都在不停地向周围空间发出红外辐射能量。通过对物体自身辐射的红外能量的测量，便能准确地测定它的表面温度，红外线测温枪可以“收集红外线”并转变为相应的电信号，该信号经过放大器和信号处理电路计算后，转变为被测目标的温度值。所以说，红外线测温枪工作原理只有接收红外线的过程，并没有向外发射的功能。
2.测温枪里红光只是瞄准的引导光束，是一道led灯光，并非是红外线。
消息来源：上观新闻
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
北大人民医院一确诊病例已住院长达一年？,2020-02-20,https://baijiahao.baidu.com/s?id=1659055830352808153,"流传内容：北大人民医院1例确诊病人，确诊前已在人民医院住院长达一年，春节后持续发烧一个月，期间一周3次去透析室，是北京市目前已知最大感染源，确诊前1个月的活动范围和轨迹已无法精确掌握。
鉴定结果：谣言
要点：
1.2020年2月17日，北京大学人民医院发热门诊筛查初步诊断2例新冠肺炎确诊病例(李某某，张某某)，流行病学调查发现二人为夫妻。
而李某某之母田某某在北京大学人民医院老年科住院。田某某是一位慢性肾功能不全患者，需要定期进行维持性血液透析。该患者长期卧床，已住院6个月，她的女儿、女婿(李某某，张某某)1月19日从新疆返京后，按照医院严格的探视管理规定，二人轮流到医院探视。
2月9日医院严格禁止探视。此后，这名老年患者的女婿、女儿先后发热，于2月17日晚间来北大人民医院发热门诊就诊，被确诊为新冠肺炎。北京大学人民医院第一时间为田某某进行筛查，2月18日凌晨田某某新冠肺炎核酸检测阳性。
消息来源：界面新闻北大人民医院确诊3例新冠肺炎，已关闭白塔寺院区对142名肾透析患者进行观察
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
新型冠状病毒是实验室制造的生物武器？,2020-02-20,https://baijiahao.baidu.com/s?id=1659048845940559724,"流传内容：多个国家都有传闻称，新型冠状病毒是实验室制造然后泄漏出来，感染全人类的。
鉴定结果：谣言
要点：
2月19日，在世卫组织东地中海区域办事处新闻发布会上，世卫组织东地中海区域主任称，没有证据表明新型冠状病毒是实验室制造的，也没有证据表明新冠病毒是以生物武器的身份制造出来的，新冠病毒来自动物界。
消息来源：人民日报世卫组织：新型冠状病毒来自动物界
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
新冠肺炎预警人之一，艾芬医生去世？,2020-02-20,https://baijiahao.baidu.com/s?id=1659038487328779973,"流传内容：李文亮同事，预警新冠肺炎的医生之一，武汉中心医院急诊科主任艾芬去世。
鉴定结果：谣言
要点：
2月20日13时许，武汉经济广播官方微博发布消息称，今天（2月20日）中午12点44分，仍在一线工作的武汉市中心医院急诊科主任艾芬，利用午饭间隙，向所有关心关注她的朋友表示感谢。
消息来源：澎湃新闻武汉中心医院急诊科主任艾芬仍在一线工作
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
网传江苏省学校3月2日陆续开学？,2020-02-20,https://baijiahao.baidu.com/s?id=1659036124880178863,"流传内容：网传一张文件截图显示，江苏省中小学将于3月2日陆续开学。
鉴定结果：谣言
要点：
1.这条信息来源于前几天网上流传的江苏某地开会会议讨论稿上的信息。江苏省政府、省教育厅、市政府、市教育局等官方网站、微信公众号、微博等从未发布过类似信息。
2.江苏省教育厅只在2月6日发布过通知：根据疫情发展情况，省政府决定，全省各级各类学校(高校、中小学、中职学校、幼儿园、托育机构)2月底前不开学。
消息来源：百度辟谣
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
好莱坞男星汤姆·克鲁斯去世？,2020-02-20,https://baijiahao.baidu.com/s?id=1659034208311407949,"流传内容：BBC报道好莱坞巨星汤姆·克鲁斯在拍摄《碟中谍7》时因充气艇爆炸去世。
鉴定结果：谣言
要点：
BBC官网并未有此新闻，发布该消息的账号系专职造谣，其订阅号发布了大量明星去世的假消息，包括贾斯汀·比伯、席琳·迪翁等。
消息来源：百度辟谣
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
买回家的蔬菜要用75%的酒精消毒才能吃？,2020-02-20,https://baijiahao.baidu.com/s?id=1659034088441447739,"流传内容：买回家的蔬菜需要用酒精消毒杀灭病毒，才能保证食用安全。
鉴定结果：谣言
要点：
如果蔬菜表面真附着了病毒，用流水仔细就能够洗掉。如果实在担心不干净，就不要生食。直接煮熟就可以，病毒怕高温，100℃的高温足够杀灭冠状病毒。
消息来源：百度辟谣
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
钟南山不戴口罩看望感染新冠肺炎的林正斌教授？,2020-02-20,https://baijiahao.baidu.com/s?id=1659033915127761875,"流传内容：武汉同济医院教授林正斌感染新冠肺炎去世。之后，网络上就开始流传一段“钟南山看望林正斌教授”的视频，视频中的钟南山院士和身边多名医护人员都没有戴口罩。
鉴定结果：谣言
要点：
这段视频来自2016年10月12日，央视科教频道《大家》栏目播出的一个有关钟南山院士的纪录片。原视频中，钟南山看望的是一位重症呼吸病人。在林正斌教授去世后，这段视频被剪辑出来，当作钟南山院士看望林正斌教授的视频流传开来。
消息来源：北京晚报钟南山不戴口罩看望感染新冠肺炎的林正斌教授？假的！
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
钟南山“预测”各地解除限制时间？,2020-02-20,https://baijiahao.baidu.com/s?id=1659033646137549652,"流传内容：钟南山院士有望初步对各地解除限制作预测”，其中提及：3月10日到25日前后，大多数省份将解除限制，4月15日前后湖北也将解除限制。
鉴定结果：谣言
要点：
2月17日，广州医科大学附属第一医院与武汉前方广东医疗队ICU治疗团队开展远程视频会诊。会上钟南山认为，根据模型预计，2月中下旬全国病例数将达到峰值，但并不意味着达到峰值后马上下降，仍需再观察几天，全国应该是4月底，只是一个非常粗略的估量。
这里虽然提到了时间点，但只是对疫情发展“非常粗略的估量”，并非是网传预测“各地解除限制”，也不是正式的全国性疫情通报。
消息来源：新华网钟南山“预测”各地解除限制时间？这个真没有
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
广州南站到达旅客将被接走隔离14天？,2020-02-20,https://baijiahao.baidu.com/s?id=1659025178306644346,"流传内容：广州高铁站下车的人全部由政府派车接去宾馆隔离14天，不愿隔离的原路买票回去。
鉴定结果：谣言
要点：
广州南站地区管理委员会办公室称，目前，广州南站对旅客实施体温监测，只对被诊断为疑似病例的发热旅客，转至定点医院隔离治疗，不存在要求所有旅客原路买票返回的情况。
消息来源：环球网广州南站到达旅客原路返回或被接走隔离14天？官方辟谣
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
北京大中小学3月初开学？,2020-02-20,https://baijiahao.baidu.com/s?id=1659020149442784523,"流传内容：网传消息称北京大中小学将于3月初开学。
鉴定结果：谣言
要点：
北京市教委明确表示，这是一条虚假信息。市教委强调，目前，防控疫情是首要任务，开学时间要视疫情发展来定。
消息来源：北京日报北京市教委：网传大中小学3月初开学消息不实
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
28天无新增病例世界卫生组织才给摘帽复航？,2020-02-20,https://baijiahao.baidu.com/s?id=1659019963191802208,"流传内容：有传言称，“以3月31日为限，3月初都得实现零新增，否则中国经济承受不了。”而作出这一判断的原因是，“必须完成世界卫生组织（who）28天无新增的摘帽规则，才能启动复航，重新打开（中国与世界的）窗口”。
鉴定结果：谣言
要点：
1.“摘帽”这一说法在“非典”时曾出现过，2003年3月27日，世界卫生组织曾将中国广东、北京、山西、香港、台湾宣布为“疫区”。相对应也发布了针对这些地区的“旅游警告”。而摘帽，即指摘去“疫区”的帽子，以便解除“旅游警告”，世卫组织对于非典疫区“摘帽”的要求是该地区“20天无新病例报告”。
2.世界卫生组织此次将新型冠状病毒肺炎疫情列为国际关注的突发公共卫生事件（public health emergency of international concern，简称PHEIC），和非典时列为疫区有着本质的区别。
3.而所谓停航和复航是各国政府的决定，和世卫组织没有关系，世卫组织的呼吁对主权国家没有强制力。所以“完成28天无新增才能启动复航”的规则也不存在。
消息来源：上观新闻
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
4000亿只蝗虫肆虐印巴，已抵达中国边境？,2020-02-19,https://baijiahao.baidu.com/s?id=1658959968210469993,"流传内容：来自东非的4000亿只蝗虫飞跃红海，肆虐印巴，已抵达中国边境。
鉴定结果：谣言
要点：
1.“4000亿只蝗虫”的数字没有科学的来源，美联社2020年1月17日发布的名为「东非遭遇25年来最严重蝗灾」的消息是此次蝗灾报道的源头。而另一个“3600亿只蝗虫”的数字，则有可能是美联社报道中“在该国东北部，仅仅一个蝗虫群就长60公里，宽40公里”、“它们每平方公里数量可达1.5亿只”三个数字简单计算而来，完全经不起推敲。
2.此次印度蝗灾，是从2019年持续至今的，而引起蝗灾的蝗虫，是2019年6月通过也门、伊朗入侵印度的。2020年2月17日《印度时报》的最新报道中，这次从2019年开始的蝗灾已经快要平息了。
3.自2019年6月以来，印巴两国已经举行了5次蝗灾信息沟通会。这与中文世界流传的所谓“印度因为蝗灾向死敌求和”，完全不挨着。
消息来源：大象公会「4000亿只蝗虫」是怎么来的，又是怎么没的｜大象公会
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
湖北咸宁一社区要求“夫妻分床睡”？,2020-02-19,https://baijiahao.baidu.com/s?id=1658950639289727717,"流传内容：湖北咸宁南大街社区发布通知，要求夫妻分床睡觉、分餐吃饭。
鉴定结果：谣言
要点：
咸宁南大街社区书记余霞告诉红星新闻记者，这本是上面发的居家隔离小贴士，加了‘紧急通知’的标题。紧急通知中第一项所写内容中包含的分床睡觉（含夫妻）、分餐吃饭、在家戴口罩、每天测体温四点为居家隔离小贴士，起建议作用，不做强制要求。
消息来源：红星新闻阻断疫情传播，湖北一社区建议家里分床睡、分餐吃、戴口罩
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
返回上海的外地人睡路边帐篷？,2020-02-19,https://baijiahao.baidu.com/s?id=1658945449273491116,"流传内容：网传视频称，有返沪人员进不去小区，也回不去家乡，只能睡在马路边支起的帐篷里。
鉴定结果：谣言
要点：
1.网上流传的这段视频，帐篷的一面写着“返沪人”，让人误以为这是只能睡帐篷的返沪人员。其实，这完全是误解，因为帐篷的另两面写的是“员必须”“登记”。连起来就是“返沪人员必须登记”。
2.根据疫情防控要求，上海1.3万个小区实现“封闭式管理”。然而，很多老式小区和里弄并不是封闭式的。为了更好地进行防疫管控，奉贤路182号的几个单元，沿路用隔离栏进行了封闭。在预留的唯一进出口前，支起了一顶帐篷，保安每天两班24小时昼夜值守。
更多辟谣：环球网网传返沪人员睡路边帐篷？真相让人泪目
消息来源：新型冠状病毒疫情实时辟谣
举报/反馈"
新冠病毒比其他病原体传染性更强，致死率更高？,2020-02-19,https://baijiahao.baidu.com/s?id=1658945219662846117,"流传内容：新冠病毒比其他病原体的致死率更高，世界卫生组织打算提高疫情全球风险级别。
鉴定结果：谣言
要点：
1.麻疹病毒的传染速度远超新型冠状病毒。最近的几次疫情中，麻疹病毒似乎没能迅速传播的原因是，许多人已接种麻疹疫苗。新型冠状病毒谈不上比其他病毒传播更快，常见的流感病毒传播速度就比它更快，传染性也更强。
2.根据目前数据，约有2%~3%的新型冠状病毒感染者死亡，远低于埃博拉病毒等其他病原体的致死率。世界卫生组织的数据显示，埃博拉病毒和马尔堡病毒感染的平均致死率为50%左右，狂犬病致死率接近100%。
此外，据英国医学期刊《柳叶刀》发表的一项研究，流感每年在美国导致数万人死亡，在全球造成29.1万~64.6万人死亡。
消息来源：生命时报比病毒更有“传染性”的，是这些在朋友圈热传的9个谣言
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
北京西城某部门现1确诊病例致区政府停摆？,2020-02-19,https://baijiahao.baidu.com/s?id=1658944980561452503,"流传内容：北京西城区某部门出现一例新冠肺炎确诊病例，导致西城区政府工作停摆。
鉴定结果：谣言
要点：
2月18日下午，西城区委副书记、区长孙硕回应称，确实发现了一例新冠肺炎确诊病例，这名员工回河北老家探亲，初六返京，身体状态良好，测温正常，初七投入工作。
2月11日，接到老家疾控通知老家亲戚确诊，随后他立刻告知单位，并居家隔离14天，单位也做好了消毒工作。随后，他去医院也确诊了新冠肺炎，单位有69名高风险人员采取了集中管控。目前区委区政府一切正常。
截至221日16时，69位密切接触人员已有41人解除医学观察，剩余人员均在集中医学隔离观察中，身体状况良好。
消息来源：北京青年报网传北京西城某部门现1确诊病例致区政府工作停摆 官方回应来了
中国长安网
北京西城区政府69位隔离观察者52位确诊？谣言！
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
温州490例里有40%是全新变异病毒？,2020-02-19,https://baijiahao.baidu.com/s?id=1658929344686585169,"流传内容：温州490例里有40%是全新变异的病毒，大家最近别和温州的人近距离接触，温州出现新的病毒，而这新病毒和武汉病毒不一样，疾控中心现在要排查3万多人从温州回广东的这批人。
鉴定结果：谣言
要点：
最新研究表明：新型冠状病毒未发生明显的变异。2020年2月18日，中华预防医学会新型冠状病毒肺炎防控专家组在中华流行病学杂志上发表最新论文《新型冠状病毒肺炎流行病学特征的最新认识》，论文明确指出：目前为止，病毒样本之间的全长基因组序列几乎完全相同，提示病毒未发生明显的变异。
对新型冠状病毒的密切监测也表明，不论是环境中分离的病毒，还是前期在人体中分离的病毒，再到近日分离的病毒，均未发现明显的变异。
来源：环球时报 温州490例里有40%是全新变异的病毒？辟谣：假的
更多辟谣：新型冠状病毒实时辟谣
举报/反馈"
上海有医院把全白肺病人放回家？,2020-02-18,https://baijiahao.baidu.com/s?id=1658858925521930382,"流传内容：上海据说有医院把全白肺的病人放回家了，连疑似都没有报。
鉴定结果：谣言
要点：
上海市卫健委称，上述信息不实。警方高度重视，第一时间找到发布人陈某（女，37岁）。据调查，陈某承认自己将道听途说的不实信息添油加醋后，在微博上发布。目前，此事正在进一步调查中。
消息来源：新京报网传“上海有医院把全白肺病人放回家” 警方辟谣
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
湖北武穴抓住外出闲逛人员要考黄冈密卷？,2020-02-18,https://baijiahao.baidu.com/s?id=1658843681347045234,"流传内容：湖北武穴市最严管控：凡不属于疫情防控人员上街被抓的，一律送到市体育馆学习，然后完成初中三年级的《黄冈密卷》一张，成绩及格者可以放回家。
鉴定结果：谣言
要点：
湖北武穴市宣传部辟谣：学习内容主要是这次新冠肺炎的防疫知识，比如公共场所应该怎么防护，学习时间也不会很久。用于学习的体育馆肯定也会安排专门人员做好消毒、体温测量等工作，避免出现交叉感染等情况。这项措施的主要目的是提醒、警示，希望居民减少外出，做好居家隔离。
消息来源：环球网湖北武穴抓住外出闲逛人员要考黄冈密卷？假的！
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
武汉病毒研究所陈全姣实名举报所长王延轶？,2020-02-18,https://baijiahao.baidu.com/s?id=1658842584637548777,"流传内容：一个名为@微客铁汁5 的微博账号发帖，宣称自己是中科院武汉病毒所的研究员陈全姣，并称自己要实名举报武汉病毒所的所长王延轶是此次新型冠状病毒疫情的罪魁祸首。
鉴定结果：谣言
要点：
1.陈全姣研究员的身份信息被盗用，该微博账号在“转世”之前也曾多次以泄露网民个人信息相威胁，在网络上进行恐吓和欺凌。
2.该账号还宣称是自己非法窃取了李文亮医生妻子的个人信息，并撰写了虚假的求助信；甚至宣称自己来自境外一个反动网站，做这些事情就是为了吸引境内的网民都去关注该网站，给该网站“引流”。
3.武汉病毒所也在其官网上发布了声明，澄清该所的陈全姣研究员的身份被人盗用。陈全姣还在声明中表示她对冒用其身份捏造举报信息的行为表示“极大愤慨”。
消息来源：环球时报武汉病毒研究所陈全姣实名举报所长？真相让人不寒而栗
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
华南海鲜市场供货商发忏悔文坦陈交易内幕？,2020-02-18,https://baijiahao.baidu.com/s?id=1658839484211459604,"流传内容：一篇题为《华南海鲜供货商忏悔了！坦陈动物是这样卖入市场的》的文章在网上流传。文章作者自称是“武汉华南海鲜市场供货商徐翠芹”，“做了18年的水产生意，只知道损人利己，做了很多对不起大众的事情，我会在所卖的水产体肉添加毒素”，给黄鳝、螺蛳、贝类、黑鱼、龙虾等水产品中添加避孕药、尿素精等药物。她还言之凿凿称：“（药物）在人体内慢慢积累会让人生病。会慢慢地致癌，我不仅在杀害物命，也在间接杀人啊”。
鉴定结果：谣言
要点：
1.这是一则“老谣”再版，早在2016年，网传文章就曾在网上流传，作者是在宁波当地庙弄市场的经营户“宁波余姚人徐翠芹”。当时，宁波当地媒体曾前往该市场调查，并找到了市场管理人员核实。据反馈，市场做水产生意的有70个摊位，但从没听说过叫“徐翠芹”的经营户；微信上说的内容完全是故意歪曲，猜测有人想搞垮庙弄市场。至此，谣言暂时平息。
到了2017年5月下旬，网传文章的作者又变成了“福州仓山水产商人郑国强”，这一次，文章作者又成了“武汉华南海鲜市场供货商”，而文中内容依旧没有任何变动。
2.文中有关水产养殖的细节，也严重罔顾科学事实，凭空捏造拼凑。
消息来源：上观新闻
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
网传格力一司机为新冠肺炎密切接触者？,2020-02-17,https://baijiahao.baidu.com/s?id=1658780797115317799,"流传内容：网传消息“格力电器一班车司机冯某为新冠肺炎密切接触者，曾接送员工上下班”。
鉴定结果：谣言
要点：
格力电器和市疾控中心均表示，该消息不实，冯某并非新冠肺炎密切接触者。
格力电器有关人士称，网传的冯某确实为格力电器运输公司班车司机，但不是新冠肺炎密切接触者。
随后，市疾控中心新闻发言人黄利群表示，经与中山市疾控中心了解核实，目前班车司机冯某及其儿子核酸检测结果为阴性，已排除感染新冠肺炎病毒，现分别在指定酒店和医院做医学观察。
消息来源：新京报网传格力一司机为新冠肺炎密切接触者？官方：消息不属实
更多辟谣：新型冠状病毒疫情实时辟谣
举报/反馈"
